"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,1,1,1,0,0
2020-02-10,1,1,1,0,0
2020-02-11,1,1,1,0,0
2020-02-12,1,1,1,0,0
2020-02-13,1,1,1,0,0
2020-02-14,1,1,1,0,0
2020-02-15,1,1,1,0,0
2020-02-16,1,2,3,0,0
2020-02-17,1,2,3,0,0
2020-02-18,1,2,3,0,0
2020-02-19,2,3,4,0,0
2020-02-20,2,3,4,0,0
2020-02-21,2,4,6,0,0
2020-02-22,3,5,7,0,0
2020-02-23,3,6,9,0,0
2020-02-24,4,7,10,0,0
2020-02-25,4,8,12,0,0
2020-02-26,5,9,13,0,2
2020-02-27,6,11,16,0,2
2020-02-28,7,13,19,0,2
2020-02-29,8,16,24,0,4
2020-03-01,9,18,27,0,4
2020-03-02,11,22,33,0,0
2020-03-03,13,26,39,0,5
2020-03-04,15,30,45,0,0
2020-03-05,18,36,54,0,0
2020-03-06,22,43,64,0,6
2020-03-07,25,50,75,0,0
2020-03-08,30,60,90,0,0
2020-03-09,36,71,106,0,16
2020-03-10,42,83,124,1,16
2020-03-11,50,99,148,1,20
2020-03-12,59,117,175,1,21
2020-03-13,69,138,207,1,21
2020-03-14,82,164,246,1,30
2020-03-15,97,194,291,1,31
2020-03-16,115,229,343,2,187
2020-03-17,136,271,406,2,187
2020-03-18,161,321,481,2,302
2020-03-19,190,380,570,3,478
2020-03-20,225,449,673,3,495
2020-03-21,266,532,798,4,646
2020-03-22,315,629,943,4,784
2020-03-23,373,745,1117,5,887
2020-03-24,441,881,1321,6,991
2020-03-25,522,1043,1564,7,1057
2020-03-26,618,1234,1850,9,1197
2020-03-27,731,1460,2189,10,1296
2020-03-28,866,1728,2590,12,NA
2020-03-29,1024,2044,3064,14,NA
2020-03-30,1212,2419,3626,17,NA
2020-03-31,1434,2863,4292,20,NA
2020-04-01,1696,3387,5078,24,NA
2020-04-02,2007,4008,6009,28,NA
2020-04-03,2376,4743,7110,33,NA
