"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,NA,0
2019-12-31,0,0,0,NA,0
2020-01-01,0,0,0,NA,0
2020-01-02,0,0,0,NA,0
2020-01-03,0,0,0,NA,0
2020-01-04,0,0,0,NA,0
2020-01-05,0,0,0,NA,0
2020-01-06,0,0,0,NA,0
2020-01-07,0,0,0,NA,0
2020-01-08,0,0,0,NA,0
2020-01-09,0,0,0,NA,0
2020-01-10,0,0,0,NA,0
2020-01-11,0,0,0,NA,0
2020-01-12,0,0,0,NA,0
2020-01-13,0,0,0,NA,0
2020-01-14,0,0,0,NA,0
2020-01-15,0,0,0,NA,0
2020-01-16,0,0,0,NA,0
2020-01-17,0,0,0,NA,0
2020-01-18,0,0,0,NA,0
2020-01-19,0,0,0,NA,0
2020-01-20,0,0,0,NA,0
2020-01-21,0,0,0,NA,0
2020-01-22,0,0,0,NA,0
2020-01-23,0,0,0,NA,0
2020-01-24,0,0,0,NA,0
2020-01-25,0,0,0,NA,0
2020-01-26,0,0,0,NA,0
2020-01-27,0,0,0,NA,0
2020-01-28,0,0,0,NA,0
2020-01-29,0,0,0,NA,0
2020-01-30,0,0,0,NA,0
2020-01-31,0,0,0,NA,0
2020-02-01,0,0,0,NA,0
2020-02-02,1,1,1,NA,0
2020-02-03,1,1,1,NA,0
2020-02-04,1,1,1,NA,0
2020-02-05,1,1,1,NA,0
2020-02-06,1,1,1,NA,0
2020-02-07,1,1,1,NA,0
2020-02-08,1,1,1,NA,0
2020-02-09,1,1,1,NA,0
2020-02-10,1,2,3,NA,0
2020-02-11,1,2,3,NA,0
2020-02-12,1,2,3,NA,0
2020-02-13,2,3,4,NA,0
2020-02-14,2,3,4,NA,0
2020-02-15,2,3,4,NA,0
2020-02-16,3,4,5,NA,0
2020-02-17,3,4,5,NA,0
2020-02-18,3,5,7,NA,0
2020-02-19,4,6,8,NA,0
2020-02-20,5,7,9,NA,0
2020-02-21,5,8,11,NA,0
2020-02-22,6,9,12,NA,0
2020-02-23,7,10,13,NA,3
2020-02-24,7,11,15,NA,5
2020-02-25,9,13,17,NA,11
2020-02-26,10,15,20,NA,26
2020-02-27,11,17,23,NA,43
2020-02-28,13,19,25,NA,45
2020-02-29,15,22,29,NA,45
2020-03-01,17,25,33,NA,46
2020-03-02,19,28,37,NA,56
2020-03-03,22,32,42,NA,0
2020-03-04,24,36,48,NA,0
2020-03-05,27,40,53,NA,58
2020-03-06,30,45,60,NA,0
2020-03-07,34,51,68,NA,61
2020-03-08,39,57,75,NA,64
2020-03-09,43,63,83,NA,65
2020-03-10,47,70,93,NA,69
2020-03-11,53,78,103,NA,72
2020-03-12,58,86,114,NA,80
2020-03-13,64,94,124,NA,100
2020-03-14,70,103,136,NA,104
2020-03-15,76,112,148,NA,112
2020-03-16,82,122,162,NA,123
2020-03-17,89,131,173,NA,130
2020-03-18,95,141,187,NA,142
2020-03-19,101,150,199,NA,148
2020-03-20,108,160,212,NA,159
2020-03-21,114,169,224,NA,176
2020-03-22,120,178,236,NA,188
2020-03-23,126,187,248,NA,189
2020-03-24,132,195,258,NA,191
2020-03-25,137,203,269,NA,195
2020-03-26,142,210,278,NA,NA
2020-03-27,147,217,287,NA,NA
2020-03-28,151,223,295,NA,NA
2020-03-29,155,229,303,NA,NA
2020-03-30,159,235,311,NA,NA
2020-03-31,162,239,316,NA,NA
2020-04-01,165,244,323,NA,NA
