location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-17;total_cases;76;2020-07-06;14688;2020-09-17;26716;1.82
AL;2020-09-17;total_cases;70;2020-07-12;45330;2020-09-17;83035;1.83
AM;2020-09-17;total_cases;82;2020-06-30;70823;2020-09-17;129501;1.83
AP;2020-09-17;total_cases;90;2020-06-22;24682;2020-09-17;46372;1.88
BA;2020-09-17;total_cases;53;2020-07-29;157334;2020-09-17;289655;1.84
CE;2020-09-17;total_cases;74;2020-07-08;128471;2020-09-17;231438;1.8
DF;2020-09-17;total_cases;55;2020-07-27;98480;2020-09-17;180844;1.84
ES;2020-09-17;total_cases;67;2020-07-15;66352;2020-09-17;122471;1.85
GO;2020-09-17;total_cases;38;2020-08-13;96749;2020-09-17;176801;1.83
MA;2020-09-17;total_cases;76;2020-07-06;90251;2020-09-17;165499;1.83
MG;2020-09-17;total_cases;45;2020-08-06;142828;2020-09-17;262001;1.83
MS;2020-09-17;total_cases;39;2020-08-12;33509;2020-09-17;61794;1.84
MT;2020-09-17;total_cases;45;2020-08-06;59841;2020-09-17;110147;1.84
PA;2020-09-17;total_cases;73;2020-07-09;120731;2020-09-17;218458;1.81
PB;2020-09-17;total_cases;67;2020-07-15;63939;2020-09-17;115359;1.8
PE;2020-09-17;total_cases;66;2020-07-16;76091;2020-09-17;139325;1.83
PI;2020-09-17;total_cases;53;2020-07-29;48962;2020-09-17;88671;1.81
PR;2020-09-17;total_cases;45;2020-08-06;87269;2020-09-17;159799;1.83
RJ;2020-09-17;total_cases;64;2020-07-18;135230;2020-09-17;246843;1.83
RN;2020-09-17;total_cases;74;2020-07-08;36511;2020-09-17;66322;1.82
RO;2020-09-17;total_cases;59;2020-07-23;34080;2020-09-17;62158;1.82
RR;2020-09-17;total_cases;61;2020-07-21;25985;2020-09-17;47398;1.82
RS;2020-09-17;total_cases;38;2020-08-13;92560;2020-09-17;167781;1.81
SC;2020-09-17;total_cases;39;2020-08-12;112401;2020-09-17;202934;1.81
SE;2020-09-17;total_cases;65;2020-07-17;41888;2020-09-17;75560;1.8
SP;2020-09-17;total_cases;54;2020-07-28;487654;2020-09-17;916821;1.88
TO;2020-09-17;total_cases;39;2020-08-12;33766;2020-09-17;61683;1.83
