location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-02;total_deaths;71;2020-06-26;343;2020-09-02;618;1.8
AL;2020-09-02;total_deaths;67;2020-06-30;1052;2020-09-02;1902;1.81
AM;2020-09-02;total_deaths;95;2020-06-02;2102;2020-09-02;3798;1.81
AP;2020-09-02;total_deaths;76;2020-06-21;359;2020-09-02;668;1.86
BA;2020-09-02;total_deaths;44;2020-07-23;3044;2020-09-02;5502;1.81
CE;2020-09-02;total_deaths;86;2020-06-11;4663;2020-09-02;8480;1.82
DF;2020-09-02;total_deaths;37;2020-07-30;1444;2020-09-02;2609;1.81
ES;2020-09-02;total_deaths;64;2020-07-03;1758;2020-09-02;3204;1.82
GO;2020-09-02;total_deaths;32;2020-08-04;1791;2020-09-02;3262;1.82
MA;2020-09-02;total_deaths;71;2020-06-26;1906;2020-09-02;3467;1.82
MG;2020-09-02;total_deaths;32;2020-08-04;2894;2020-09-02;5505;1.9
MS;2020-09-02;total_deaths;28;2020-08-08;492;2020-09-02;903;1.84
MT;2020-09-02;total_deaths;43;2020-07-24;1501;2020-09-02;2816;1.88
PA;2020-09-02;total_deaths;93;2020-06-04;3416;2020-09-02;6201;1.82
PB;2020-09-02;total_deaths;53;2020-07-14;1342;2020-09-02;2483;1.85
PE;2020-09-02;total_deaths;75;2020-06-22;4252;2020-09-02;7656;1.8
PI;2020-09-02;total_deaths;52;2020-07-15;1019;2020-09-02;1846;1.81
PR;2020-09-02;total_deaths;37;2020-07-30;1861;2020-09-02;3399;1.83
RJ;2020-09-02;total_deaths;75;2020-06-22;8933;2020-09-02;16315;1.83
RN;2020-09-02;total_deaths;61;2020-07-06;1248;2020-09-02;2275;1.82
RO;2020-09-02;total_deaths;55;2020-07-12;628;2020-09-02;1161;1.85
RR;2020-09-02;total_deaths;66;2020-07-01;314;2020-09-02;595;1.89
RS;2020-09-02;total_deaths;35;2020-08-01;1947;2020-09-02;3543;1.82
SC;2020-09-02;total_deaths;32;2020-08-04;1235;2020-09-02;2325;1.88
SE;2020-09-02;total_deaths;53;2020-07-14;1033;2020-09-02;1873;1.81
SP;2020-09-02;total_deaths;59;2020-07-08;16788;2020-09-02;30673;1.83
TO;2020-09-02;total_deaths;36;2020-07-31;381;2020-09-02;701;1.84
