location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AL;2020-05-13;total_cases;13;2020-05-03;1441;2020-05-13;2761;1.92
AL;2020-05-14;total_cases;13;2020-05-04;1538;2020-05-14;2972;1.93
AM;2020-04-24;total_cases;11;2020-04-15;1554;2020-04-24;3194;2.06
AM;2020-04-25;total_cases;10;2020-04-18;1897;2020-04-25;3635;1.92
AM;2020-04-26;total_cases;10;2020-04-18;1897;2020-04-26;3833;2.02
AM;2020-04-27;total_cases;11;2020-04-19;2044;2020-04-27;3928;1.92
AM;2020-04-28;total_cases;10;2020-04-21;2270;2020-04-28;4337;1.91
AM;2020-04-29;total_cases;10;2020-04-22;2479;2020-04-29;4801;1.94
AM;2020-05-01;total_cases;11;2020-04-23;2888;2020-05-01;5723;1.98
AM;2020-05-02;total_cases;11;2020-04-23;2888;2020-05-02;6062;2.1
AM;2020-05-03;total_cases;11;2020-04-24;3194;2020-05-03;6683;2.09
AM;2020-05-04;total_cases;12;2020-04-25;3635;2020-05-04;7242;1.99
AM;2020-05-05;total_cases;10;2020-04-27;3928;2020-05-05;8109;2.06
AM;2020-05-06;total_cases;10;2020-04-29;4801;2020-05-06;9243;1.93
AM;2020-05-07;total_cases;10;2020-04-30;5254;2020-05-07;10099;1.92
AM;2020-05-08;total_cases;10;2020-04-30;5254;2020-05-08;10727;2.04
AM;2020-05-09;total_cases;10;2020-05-02;6062;2020-05-09;11925;1.97
AM;2020-05-10;total_cases;10;2020-05-02;6062;2020-05-10;12599;2.08
AM;2020-05-11;total_cases;11;2020-05-03;6683;2020-05-11;12919;1.93
AM;2020-05-12;total_cases;11;2020-05-04;7242;2020-05-12;14168;1.96
AM;2020-05-13;total_cases;11;2020-05-05;8109;2020-05-13;15816;1.95
AP;2020-05-04;total_cases;9;2020-04-27;842;2020-05-04;1733;2.06
AP;2020-05-05;total_cases;9;2020-04-29;1016;2020-05-05;1931;1.9
