location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-05-28;total_cases;10;2020-05-21;3103;2020-05-28;5600;1.8
AL;2020-05-28;total_cases;11;2020-05-20;4437;2020-05-28;8055;1.82
AM;2020-05-28;total_cases;15;2020-05-16;19677;2020-05-28;36146;1.84
AP;2020-05-28;total_cases;12;2020-05-19;4310;2020-05-28;8152;1.89
BA;2020-05-28;total_cases;13;2020-05-18;8581;2020-05-28;15963;1.86
CE;2020-05-28;total_cases;18;2020-05-13;19156;2020-05-28;37821;1.97
DF;2020-05-28;total_cases;14;2020-05-17;4368;2020-05-28;8300;1.9
ES;2020-05-28;total_cases;14;2020-05-17;6744;2020-05-28;12203;1.81
GO;2020-05-28;total_cases;14;2020-05-17;1692;2020-05-28;3090;1.83
MA;2020-05-28;total_cases;11;2020-05-20;15114;2020-05-28;27979;1.85
MG;2020-05-28;total_cases;13;2020-05-18;4695;2020-05-28;8686;1.85
MS;2020-05-28;total_cases;11;2020-05-20;693;2020-05-28;1262;1.82
MT;2020-05-28;total_cases;11;2020-05-20;1054;2020-05-28;1951;1.85
PA;2020-05-28;total_cases;11;2020-05-20;18135;2020-05-28;33699;1.86
PB;2020-05-28;total_cases;11;2020-05-20;5838;2020-05-28;11132;1.91
PE;2020-05-28;total_cases;16;2020-05-15;16209;2020-05-28;30713;1.89
PI;2020-05-28;total_cases;13;2020-05-18;2287;2020-05-28;4243;1.86
PR;2020-05-28;total_cases;16;2020-05-15;2139;2020-05-28;3984;1.86
RJ;2020-05-28;total_cases;13;2020-05-17;22238;2020-05-28;44886;2.02
RN;2020-05-28;total_cases;15;2020-05-16;3004;2020-05-28;5630;1.87
RO;2020-05-28;total_cases;12;2020-05-19;2257;2020-05-28;4252;1.88
RR;2020-05-28;total_cases;16;2020-05-15;1589;2020-05-28;2959;1.86
RS;2020-05-28;total_cases;11;2020-05-19;3750;2020-05-28;8234;2.2
SC;2020-05-28;total_cases;17;2020-05-14;4332;2020-05-28;8000;1.85
SE;2020-05-28;total_cases;14;2020-05-17;3343;2020-05-28;6156;1.84
SP;2020-05-28;total_cases;18;2020-05-13;51097;2020-05-28;95865;1.88
TO;2020-05-28;total_cases;11;2020-05-20;1809;2020-05-28;3277;1.81
