"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"China","2019-12-30",13,13,13,1,27,0,35.86166,104.195397,"Asia"
"China","2019-12-31",16,16,16,1,27,0,35.86166,104.195397,"Asia"
"China","2020-01-01",19,20,21,1,27,0,35.86166,104.195397,"Asia"
"China","2020-01-02",24,25,26,1,44,0,35.86166,104.195397,"Asia"
"China","2020-01-03",30,31,32,2,44,0,35.86166,104.195397,"Asia"
"China","2020-01-04",38,39,40,2,59,0,35.86166,104.195397,"Asia"
"China","2020-01-05",47,48,49,3,59,0,35.86166,104.195397,"Asia"
"China","2020-01-06",57,59,61,3,59,0,35.86166,104.195397,"Asia"
"China","2020-01-07",72,74,76,4,59,0,35.86166,104.195397,"Asia"
"China","2020-01-08",89,91,93,5,59,0,35.86166,104.195397,"Asia"
"China","2020-01-09",110,113,116,6,59,1,35.86166,104.195397,"Asia"
"China","2020-01-10",136,140,144,8,59,1,35.86166,104.195397,"Asia"
"China","2020-01-11",169,174,179,10,59,1,35.86166,104.195397,"Asia"
"China","2020-01-12",210,216,222,12,59,1,35.86166,104.195397,"Asia"
"China","2020-01-13",261,268,275,15,59,2,35.86166,104.195397,"Asia"
"China","2020-01-14",323,332,341,19,59,2,35.86166,104.195397,"Asia"
"China","2020-01-15",401,412,423,23,59,2,35.86166,104.195397,"Asia"
"China","2020-01-16",497,510,523,28,63,2,35.86166,104.195397,"Asia"
"China","2020-01-17",615,632,649,35,80,3,35.86166,104.195397,"Asia"
"China","2020-01-18",762,783,804,44,216,3,35.86166,104.195397,"Asia"
"China","2020-01-19",944,969,994,54,235,6,35.86166,104.195397,"Asia"
"China","2020-01-20",1168,1199,1230,67,386,17,35.86166,104.195397,"Asia"
"China","2020-01-21",1444,1483,1522,83,526,17,35.86166,104.195397,"Asia"
"China","2020-01-22",1784,1832,1880,102,623,26,35.86166,104.195397,"Asia"
"China","2020-01-23",2202,2261,2320,126,882,41,35.86166,104.195397,"Asia"
"China","2020-01-24",2714,2787,2860,156,1323,56,35.86166,104.195397,"Asia"
"China","2020-01-25",3340,3430,3520,192,1988,81,35.86166,104.195397,"Asia"
"China","2020-01-26",4103,4214,4325,235,2775,106,35.86166,104.195397,"Asia"
"China","2020-01-27",5030,5166,5302,289,4528,132,35.86166,104.195397,"Asia"
"China","2020-01-28",6148,6314,6480,353,5994,170,35.86166,104.195397,"Asia"
"China","2020-01-29",7491,7693,7895,430,7734,213,35.86166,104.195397,"Asia"
"China","2020-01-30",9091,9336,9581,522,9714,259,35.86166,104.195397,"Asia"
"China","2020-01-31",10981,11277,11573,630,11809,304,35.86166,104.195397,"Asia"
"China","2020-02-01",13191,13547,13903,757,14399,361,35.86166,104.195397,"Asia"
"China","2020-02-02",15745,16170,16595,903,17211,426,35.86166,104.195397,"Asia"
"China","2020-02-03",18657,19160,19663,1071,20448,492,35.86166,104.195397,"Asia"
"China","2020-02-04",21923,22514,23105,1258,24320,564,35.86166,104.195397,"Asia"
"China","2020-02-05",25525,26213,26901,1465,28047,637,35.86166,104.195397,"Asia"
"China","2020-02-06",29420,30214,31008,1688,31207,723,35.86166,104.195397,"Asia"
"China","2020-02-07",33546,34451,35356,1925,34625,812,35.86166,104.195397,"Asia"
"China","2020-02-08",37820,38840,39860,2170,37232,909,35.86166,104.195397,"Asia"
"China","2020-02-09",42148,43285,44422,2418,40206,1017,35.86166,104.195397,"Asia"
"China","2020-02-10",46431,47683,48935,2664,42696,1114,35.86166,104.195397,"Asia"
"China","2020-02-11",50571,51935,53299,2902,44724,1368,35.86166,104.195397,"Asia"
"China","2020-02-12",54487,55957,57427,3127,59865,1381,35.86166,104.195397,"Asia"
"China","2020-02-13",58113,59681,61249,3335,64021,1524,35.86166,104.195397,"Asia"
"China","2020-02-14",61408,63064,64720,3524,66559,1666,35.86166,104.195397,"Asia"
"China","2020-02-15",64347,66083,67819,3692,68566,1771,35.86166,104.195397,"Asia"
"China","2020-02-16",66929,68734,70539,3840,70618,1869,35.86166,104.195397,"Asia"
"China","2020-02-17",69165,71031,72897,3969,72508,2008,35.86166,104.195397,"Asia"
"China","2020-02-18",71080,72997,74914,4079,74258,2120,35.86166,104.195397,"Asia"
"China","2020-02-19",72701,74662,76623,4172,74652,2238,35.86166,104.195397,"Asia"
"China","2020-02-20",74062,76060,78058,4250,75543,2347,35.86166,104.195397,"Asia"
"China","2020-02-21",75198,77226,79254,4315,76369,2445,35.86166,104.195397,"Asia"
"China","2020-02-22",76138,78192,80246,4369,77016,2595,35.86166,104.195397,"Asia"
"China","2020-02-23",76913,78988,81063,4413,77234,2665,35.86166,104.195397,"Asia"
"China","2020-02-24",77549,79641,81733,4450,77749,2717,35.86166,104.195397,"Asia"
"China","2020-02-25",78070,80176,82282,4480,78159,2746,35.86166,104.195397,"Asia"
"China","2020-02-26",78495,80612,82729,4504,78598,2790,35.86166,104.195397,"Asia"
"China","2020-02-27",78840,80967,83094,4524,78927,2837,35.86166,104.195397,"Asia"
"China","2020-02-28",79121,81255,83389,4540,79355,2872,35.86166,104.195397,"Asia"
"China","2020-02-29",79349,81489,83629,4553,79929,2914,35.86166,104.195397,"Asia"
"China","2020-03-01",79533,81678,83823,4564,80134,2946,35.86166,104.195397,"Asia"
"China","2020-03-02",79682,81831,83980,4572,80261,2983,35.86166,104.195397,"Asia"
"China","2020-03-03",79802,81955,84108,4579,80380,3014,35.86166,104.195397,"Asia"
"China","2020-03-04",79901,82056,84211,4585,80497,3044,35.86166,104.195397,"Asia"
"China","2020-03-05",79980,82137,84294,4589,80667,3072,35.86166,104.195397,"Asia"
"China","2020-03-06",80043,82202,84361,4593,80768,3099,35.86166,104.195397,"Asia"
"China","2020-03-07",80095,82255,84415,4596,80814,3122,35.86166,104.195397,"Asia"
"China","2020-03-08",80135,82297,84459,4598,80859,3139,35.86166,104.195397,"Asia"
"China","2020-03-09",80169,82331,84493,4600,80879,3161,35.86166,104.195397,"Asia"
"China","2020-03-10",80196,82359,84522,4602,80908,3172,35.86166,104.195397,"Asia"
"China","2020-03-11",80217,82381,84545,4603,80932,3179,35.86166,104.195397,"Asia"
"China","2020-03-12",80235,82399,84563,4604,80954,3194,35.86166,104.195397,"Asia"
"China","2020-03-13",80249,82414,84579,4605,80973,3203,35.86166,104.195397,"Asia"
"China","2020-03-14",80261,82426,84591,4605,80995,3216,35.86166,104.195397,"Asia"
"China","2020-03-15",80270,82435,84600,4606,81020,3225,35.86166,104.195397,"Asia"
"China","2020-03-16",80278,82443,84608,4606,81063,3241,35.86166,104.195397,"Asia"
"China","2020-03-17",80283,82449,84615,4607,81086,3249,35.86166,104.195397,"Asia"
"China","2020-03-18",80288,82454,84620,4607,81130,3253,35.86166,104.195397,"Asia"
"China","2020-03-19",80292,82458,84624,4607,81229,3259,35.86166,104.195397,"Asia"
"China","2020-03-20",80295,82461,84627,4607,81281,3265,35.86166,104.195397,"Asia"
"China","2020-03-21",80297,82463,84629,4608,81346,3274,35.86166,104.195397,"Asia"
"China","2020-03-22",80300,82466,84632,4608,81484,3281,35.86166,104.195397,"Asia"
"China","2020-03-23",80301,82467,84633,4608,81553,3285,35.86166,104.195397,"Asia"
"China","2020-03-24",80303,82469,84635,4608,81631,3291,35.86166,104.195397,"Asia"
"China","2020-03-25",80304,82470,84636,4608,81733,3296,35.86166,104.195397,"Asia"
"China","2020-03-26",80305,82471,84637,4608,81827,3299,35.86166,104.195397,"Asia"
"China","2020-03-27",80305,82471,84637,4608,81946,3304,35.86166,104.195397,"Asia"
"China","2020-03-28",80306,82472,84638,4608,82059,3306,35.86166,104.195397,"Asia"
"China","2020-03-29",80306,82472,84638,4608,82157,3309,35.86166,104.195397,"Asia"
"China","2020-03-30",80307,82473,84639,4608,82241,3310,35.86166,104.195397,"Asia"
"China","2020-03-31",80307,82473,84639,4608,82295,3316,35.86166,104.195397,"Asia"
"China","2020-04-01",80307,82473,84639,4608,82395,3326,35.86166,104.195397,"Asia"
"China","2020-04-02",80307,82473,84639,4608,82465,3330,35.86166,104.195397,"Asia"
"China","2020-04-03",80308,82474,84640,4608,82527,3333,35.86166,104.195397,"Asia"
"China","2020-04-04",80308,82474,84640,4608,82575,3335,35.86166,104.195397,"Asia"
"China","2020-04-05",80308,82474,84640,4608,82642,3335,35.86166,104.195397,"Asia"
"China","2020-04-06",80308,82474,84640,4608,82698,3337,35.86166,104.195397,"Asia"
"China","2020-04-07",80308,82474,84640,4608,82784,3339,35.86166,104.195397,"Asia"
"China","2020-04-08",80308,82474,84640,4608,82870,3340,35.86166,104.195397,"Asia"
"China","2020-04-09",80308,82474,84640,4608,82925,3343,35.86166,104.195397,"Asia"
"China","2020-04-10",80308,82474,84640,4608,83004,3343,35.86166,104.195397,"Asia"
"China","2020-04-11",80308,82474,84640,4608,83097,3345,35.86166,104.195397,"Asia"
"China","2020-04-12",80308,82474,84640,4608,83209,3345,35.86166,104.195397,"Asia"
"China","2020-04-13",80308,82474,84640,4608,83303,3346,35.86166,104.195397,"Asia"
"China","2020-04-14",80308,82474,84640,4608,83352,3346,35.86166,104.195397,"Asia"
"China","2020-04-15",80308,82474,84640,4608,83402,4636,35.86166,104.195397,"Asia"
"China","2020-04-16",80308,82474,84640,4608,83754,4636,35.86166,104.195397,"Asia"
"China","2020-04-17",80308,82474,84640,4608,83785,4636,35.86166,104.195397,"Asia"
"China","2020-04-18",80308,82474,84640,4608,83803,4636,35.86166,104.195397,"Asia"
"China","2020-04-19",80308,82474,84640,4608,83817,4636,35.86166,104.195397,"Asia"
"China","2020-04-20",80308,82474,84640,4608,83849,4636,35.86166,104.195397,"Asia"
"China","2020-04-21",80308,82474,84640,4608,83864,4636,35.86166,104.195397,"Asia"
"China","2020-04-22",80308,82474,84640,4608,83876,4636,35.86166,104.195397,"Asia"
"China","2020-04-23",80308,82474,84640,4608,83884,4636,35.86166,104.195397,"Asia"
"China","2020-04-24",80308,82474,84640,4608,83899,4636,35.86166,104.195397,"Asia"
"China","2020-04-25",80308,82474,84640,4608,83909,4637,35.86166,104.195397,"Asia"
"China","2020-04-26",80308,82474,84640,4608,83912,4637,35.86166,104.195397,"Asia"
"China","2020-04-27",80308,82474,84640,4608,83938,4637,35.86166,104.195397,"Asia"
"China","2020-04-28",80308,82474,84640,4608,83940,4637,35.86166,104.195397,"Asia"
"China","2020-04-29",80308,82474,84640,4608,83944,4637,35.86166,104.195397,"Asia"
"China","2020-04-30",80308,82474,84640,4608,83956,4637,35.86166,104.195397,"Asia"
"China","2020-05-01",80308,82474,84640,4608,83959,4637,35.86166,104.195397,"Asia"
"China","2020-05-02",80308,82474,84640,4608,83961,4637,35.86166,104.195397,"Asia"
"China","2020-05-03",80308,82474,84640,4608,83964,4637,35.86166,104.195397,"Asia"
"China","2020-05-04",80308,82474,84640,4608,83966,4637,35.86166,104.195397,"Asia"
"China","2020-05-05",80308,82474,84640,4608,83968,4637,35.86166,104.195397,"Asia"
"China","2020-05-06",80308,82474,84640,4608,83970,4637,35.86166,104.195397,"Asia"
"China","2020-05-07",80308,82474,84640,4608,83976,4637,35.86166,104.195397,"Asia"
"China","2020-05-08",80308,82474,84640,4608,83976,4637,35.86166,104.195397,"Asia"
"China","2020-05-09",80308,82474,84640,4608,83991,4637,35.86166,104.195397,"Asia"
"China","2020-05-10",80308,82474,84640,4608,84010,4637,35.86166,104.195397,"Asia"
"China","2020-05-11",80308,82474,84640,4608,84011,4633,35.86166,104.195397,"Asia"
"China","2020-05-12",80308,82474,84640,4608,82919,4633,35.86166,104.195397,"Asia"
"China","2020-05-13",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-14",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-15",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-16",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-17",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-18",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-19",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-20",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-21",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-22",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-23",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-24",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-25",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-26",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"China","2020-05-27",80308,82474,84640,4608,NA,NA,35.86166,104.195397,"Asia"
"France","2019-12-30",1,1,1,0,0,0,46.227638,2.213749,"Europe"
"France","2019-12-31",1,1,1,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-01",1,1,1,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-02",1,1,1,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-03",1,1,1,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-04",2,2,2,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-05",2,2,2,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-06",2,2,2,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-07",2,2,2,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-08",3,3,3,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-09",3,3,3,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-10",3,3,3,0,0,0,46.227638,2.213749,"Europe"
"France","2020-01-11",4,4,4,1,0,0,46.227638,2.213749,"Europe"
"France","2020-01-12",4,4,4,1,0,0,46.227638,2.213749,"Europe"
"France","2020-01-13",4,5,6,1,0,0,46.227638,2.213749,"Europe"
"France","2020-01-14",4,5,6,1,0,0,46.227638,2.213749,"Europe"
"France","2020-01-15",5,6,7,1,0,0,46.227638,2.213749,"Europe"
"France","2020-01-16",6,7,8,1,0,0,46.227638,2.213749,"Europe"
"France","2020-01-17",7,8,9,1,0,0,46.227638,2.213749,"Europe"
"France","2020-01-18",8,9,10,1,0,0,46.227638,2.213749,"Europe"
"France","2020-01-19",9,10,11,2,0,0,46.227638,2.213749,"Europe"
"France","2020-01-20",10,11,12,2,0,0,46.227638,2.213749,"Europe"
"France","2020-01-21",12,13,14,2,0,0,46.227638,2.213749,"Europe"
"France","2020-01-22",12,14,16,2,0,0,46.227638,2.213749,"Europe"
"France","2020-01-23",14,16,18,2,0,0,46.227638,2.213749,"Europe"
"France","2020-01-24",16,18,20,3,3,0,46.227638,2.213749,"Europe"
"France","2020-01-25",19,21,23,3,3,0,46.227638,2.213749,"Europe"
"France","2020-01-26",20,23,26,3,3,0,46.227638,2.213749,"Europe"
"France","2020-01-27",23,26,29,4,3,0,46.227638,2.213749,"Europe"
"France","2020-01-28",27,30,33,5,4,0,46.227638,2.213749,"Europe"
"France","2020-01-29",30,34,38,5,5,0,46.227638,2.213749,"Europe"
"France","2020-01-30",34,38,42,6,6,0,46.227638,2.213749,"Europe"
"France","2020-01-31",38,43,48,7,6,0,46.227638,2.213749,"Europe"
"France","2020-02-01",44,49,54,7,6,0,46.227638,2.213749,"Europe"
"France","2020-02-02",49,55,61,8,6,0,46.227638,2.213749,"Europe"
"France","2020-02-03",55,62,69,9,6,0,46.227638,2.213749,"Europe"
"France","2020-02-04",63,71,79,11,6,0,46.227638,2.213749,"Europe"
"France","2020-02-05",71,80,89,12,6,0,46.227638,2.213749,"Europe"
"France","2020-02-06",80,90,100,14,6,0,46.227638,2.213749,"Europe"
"France","2020-02-07",91,102,113,15,11,0,46.227638,2.213749,"Europe"
"France","2020-02-08",102,115,128,17,11,0,46.227638,2.213749,"Europe"
"France","2020-02-09",117,131,145,20,11,0,46.227638,2.213749,"Europe"
"France","2020-02-10",132,148,164,22,11,0,46.227638,2.213749,"Europe"
"France","2020-02-11",149,167,185,25,11,0,46.227638,2.213749,"Europe"
"France","2020-02-12",168,189,210,29,11,0,46.227638,2.213749,"Europe"
"France","2020-02-13",190,214,238,32,11,1,46.227638,2.213749,"Europe"
"France","2020-02-14",215,242,269,37,11,1,46.227638,2.213749,"Europe"
"France","2020-02-15",244,274,304,41,11,1,46.227638,2.213749,"Europe"
"France","2020-02-16",276,310,344,47,12,1,46.227638,2.213749,"Europe"
"France","2020-02-17",311,350,389,53,12,1,46.227638,2.213749,"Europe"
"France","2020-02-18",352,396,440,60,12,1,46.227638,2.213749,"Europe"
"France","2020-02-19",398,448,498,68,12,1,46.227638,2.213749,"Europe"
"France","2020-02-20",451,507,563,77,12,1,46.227638,2.213749,"Europe"
"France","2020-02-21",510,573,636,87,12,1,46.227638,2.213749,"Europe"
"France","2020-02-22",576,648,720,98,12,1,46.227638,2.213749,"Europe"
"France","2020-02-23",651,732,813,111,12,1,46.227638,2.213749,"Europe"
"France","2020-02-24",736,828,920,125,12,1,46.227638,2.213749,"Europe"
"France","2020-02-25",833,936,1039,142,14,2,46.227638,2.213749,"Europe"
"France","2020-02-26",941,1058,1175,160,17,2,46.227638,2.213749,"Europe"
"France","2020-02-27",1064,1196,1328,181,38,2,46.227638,2.213749,"Europe"
"France","2020-02-28",1202,1351,1500,205,57,2,46.227638,2.213749,"Europe"
"France","2020-02-29",1358,1527,1696,231,100,2,46.227638,2.213749,"Europe"
"France","2020-03-01",1534,1725,1916,261,130,3,46.227638,2.213749,"Europe"
"France","2020-03-02",1734,1949,2164,295,178,4,46.227638,2.213749,"Europe"
"France","2020-03-03",1958,2201,2444,333,212,4,46.227638,2.213749,"Europe"
"France","2020-03-04",2209,2484,2759,376,285,7,46.227638,2.213749,"Europe"
"France","2020-03-05",2494,2804,3114,425,423,9,46.227638,2.213749,"Europe"
"France","2020-03-06",2814,3164,3514,479,613,10,46.227638,2.213749,"Europe"
"France","2020-03-07",3175,3569,3963,541,716,19,46.227638,2.213749,"Europe"
"France","2020-03-08",3580,4025,4470,610,1126,30,46.227638,2.213749,"Europe"
"France","2020-03-09",4035,4536,5037,687,1412,33,46.227638,2.213749,"Europe"
