"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,0,0,0,0,0
2020-02-13,0,0,0,0,0
2020-02-14,0,0,0,0,0
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,1,1,1,0,0
2020-03-01,1,1,1,0,0
2020-03-02,1,1,1,0,0
2020-03-03,1,1,1,0,0
2020-03-04,1,1,1,0,0
2020-03-05,1,2,3,0,0
2020-03-06,1,2,3,0,0
2020-03-07,1,2,3,0,0
2020-03-08,2,3,4,0,0
2020-03-09,3,4,5,0,0
2020-03-10,4,5,6,0,2
2020-03-11,4,6,8,0,2
2020-03-12,5,7,9,0,0
2020-03-13,7,9,11,0,0
2020-03-14,8,11,14,1,3
2020-03-15,10,13,16,1,3
2020-03-16,12,17,22,1,20
2020-03-17,15,21,27,1,20
2020-03-18,19,26,33,1,26
2020-03-19,23,32,41,2,33
2020-03-20,29,40,51,2,40
2020-03-21,36,49,62,2,64
2020-03-22,45,61,77,3,64
2020-03-23,56,76,96,4,75
2020-03-24,69,95,121,5,99
2020-03-25,86,118,150,6,114
2020-03-26,107,146,185,7,146
2020-03-27,133,182,231,9,180
2020-03-28,165,226,287,11,NA
2020-03-29,206,281,356,14,NA
2020-03-30,255,349,443,17,NA
2020-03-31,317,434,551,22,NA
2020-04-01,394,539,684,27,NA
2020-04-02,490,670,850,34,NA
2020-04-03,609,832,1055,42,NA
