"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Albania",2019-12-30,0,0,0,0,0
"Albania",2019-12-31,0,0,0,0,0
"Albania",2020-01-01,0,0,0,0,0
"Albania",2020-01-02,0,0,0,0,0
"Albania",2020-01-03,0,0,0,0,0
"Albania",2020-01-04,0,0,0,0,0
"Albania",2020-01-05,0,0,0,0,0
"Albania",2020-01-06,0,0,0,0,0
"Albania",2020-01-07,0,0,0,0,0
"Albania",2020-01-08,0,0,0,0,0
"Albania",2020-01-09,0,0,0,0,0
"Albania",2020-01-10,0,0,0,0,0
"Albania",2020-01-11,0,0,0,0,0
"Albania",2020-01-12,0,0,0,0,0
"Albania",2020-01-13,0,0,0,0,0
"Albania",2020-01-14,0,0,0,0,0
"Albania",2020-01-15,0,0,0,0,0
"Albania",2020-01-16,0,0,0,0,0
"Albania",2020-01-17,0,0,0,0,0
"Albania",2020-01-18,0,0,0,0,0
"Albania",2020-01-19,0,0,0,0,0
"Albania",2020-01-20,0,0,0,0,0
"Albania",2020-01-21,0,0,0,0,0
"Albania",2020-01-22,0,0,0,0,0
"Albania",2020-01-23,0,0,0,0,0
"Albania",2020-01-24,0,0,0,0,0
"Albania",2020-01-25,0,0,0,0,0
"Albania",2020-01-26,0,0,0,0,0
"Albania",2020-01-27,0,0,0,0,0
"Albania",2020-01-28,0,0,0,0,0
"Albania",2020-01-29,0,0,0,0,0
"Albania",2020-01-30,0,0,0,0,0
"Albania",2020-01-31,0,0,0,0,0
"Albania",2020-02-01,0,0,0,0,0
"Albania",2020-02-02,0,0,0,0,0
"Albania",2020-02-03,0,0,0,0,0
"Albania",2020-02-04,0,0,0,0,0
"Albania",2020-02-05,0,0,0,0,0
"Albania",2020-02-06,0,0,0,0,0
"Albania",2020-02-07,0,0,0,0,0
"Albania",2020-02-08,0,0,0,0,0
"Albania",2020-02-09,0,0,0,0,0
"Albania",2020-02-10,0,0,0,0,0
"Albania",2020-02-11,0,0,0,0,0
"Albania",2020-02-12,0,0,0,0,0
"Albania",2020-02-13,0,0,0,0,0
"Albania",2020-02-14,1,1,1,0,0
"Albania",2020-02-15,1,1,1,0,0
"Albania",2020-02-16,1,1,1,0,0
"Albania",2020-02-17,1,1,1,0,0
"Albania",2020-02-18,1,1,1,0,0
"Albania",2020-02-19,1,1,1,0,0
"Albania",2020-02-20,1,1,1,0,0
"Albania",2020-02-21,1,1,1,0,0
"Albania",2020-02-22,1,2,3,0,0
"Albania",2020-02-23,1,2,3,0,0
"Albania",2020-02-24,1,2,3,0,0
"Albania",2020-02-25,2,3,4,0,0
"Albania",2020-02-26,2,3,4,0,0
"Albania",2020-02-27,2,3,4,0,0
"Albania",2020-02-28,3,4,5,0,0
"Albania",2020-02-29,3,4,5,0,0
"Albania",2020-03-01,4,5,6,0,0
"Albania",2020-03-02,4,6,8,0,0
"Albania",2020-03-03,5,7,9,0,0
"Albania",2020-03-04,6,8,10,0,0
"Albania",2020-03-05,7,9,11,0,0
"Albania",2020-03-06,7,10,13,1,0
"Albania",2020-03-07,9,12,15,1,0
"Albania",2020-03-08,10,13,16,1,2
"Albania",2020-03-09,11,15,19,1,6
"Albania",2020-03-10,13,18,23,1,10
"Albania",2020-03-11,15,20,25,1,11
"Albania",2020-03-12,17,23,29,1,23
"Albania",2020-03-13,20,27,34,1,33
"Albania",2020-03-14,23,31,39,2,38
"Albania",2020-03-15,26,35,44,2,42
"Albania",2020-03-16,30,41,52,2,51
"Albania",2020-03-17,34,46,58,2,55
"Albania",2020-03-18,39,53,67,3,59
"Albania",2020-03-19,45,61,77,3,70
"Albania",2020-03-20,52,70,88,4,70
"Albania",2020-03-21,60,81,102,4,76
"Albania",2020-03-22,69,93,117,5,89
"Albania",2020-03-23,78,106,134,5,100
"Albania",2020-03-24,90,122,154,6,123
"Albania",2020-03-25,103,140,177,7,146
"Albania",2020-03-26,119,161,203,8,174
"Albania",2020-03-27,136,184,232,9,186
"Albania",2020-03-28,156,212,268,11,197
"Albania",2020-03-29,179,243,307,12,NA
"Albania",2020-03-30,206,279,352,14,NA
"Albania",2020-03-31,236,320,404,16,NA
"Albania",2020-04-01,271,367,463,19,NA
"Albania",2020-04-02,310,421,532,21,NA
"Albania",2020-04-03,357,484,611,25,NA
"Albania",2020-04-04,409,555,701,28,NA
