"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,0,0,0,0,0
2020-02-13,0,0,0,0,0
2020-02-14,0,0,0,0,0
2020-02-15,0,0,0,0,0
2020-02-16,1,1,1,0,0
2020-02-17,1,1,1,0,0
2020-02-18,1,1,1,0,0
2020-02-19,1,1,1,0,0
2020-02-20,1,1,1,0,0
2020-02-21,1,1,1,0,0
2020-02-22,1,2,3,0,0
2020-02-23,1,2,3,0,0
2020-02-24,1,2,3,0,0
2020-02-25,2,3,4,0,0
2020-02-26,2,3,4,0,0
2020-02-27,3,4,5,0,0
2020-02-28,3,5,7,0,2
2020-02-29,3,5,7,0,4
2020-03-01,5,7,9,0,5
2020-03-02,5,8,11,0,0
2020-03-03,6,9,12,0,0
2020-03-04,7,11,15,0,0
2020-03-05,9,13,17,0,0
2020-03-06,11,16,21,0,0
2020-03-07,12,19,26,0,0
2020-03-08,15,23,31,0,7
2020-03-09,18,27,36,0,0
2020-03-10,21,32,43,0,0
2020-03-11,26,39,52,1,11
2020-03-12,30,46,62,1,16
2020-03-13,36,55,74,1,26
2020-03-14,43,66,89,1,41
2020-03-15,51,78,105,1,53
2020-03-16,62,94,126,1,82
2020-03-17,74,112,150,2,93
2020-03-18,88,134,180,2,118
2020-03-19,105,160,215,2,164
2020-03-20,125,191,257,3,203
2020-03-21,149,227,305,3,251
2020-03-22,179,272,365,4,316
2020-03-23,213,324,435,4,367
2020-03-24,254,387,520,5,405
2020-03-25,303,462,621,6,475
2020-03-26,362,552,742,8,585
2020-03-27,433,659,885,9,585
2020-03-28,517,787,1057,11,NA
2020-03-29,617,940,1263,13,NA
2020-03-30,737,1122,1507,15,NA
2020-03-31,880,1340,1800,18,NA
2020-04-01,1050,1600,2150,22,NA
2020-04-02,1254,1910,2566,26,NA
2020-04-03,1497,2281,3065,31,NA
