location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-10-04;total_cases;89;2020-07-10;15768;2020-10-04;28672;1.82
AL;2020-10-04;total_cases;83;2020-07-16;48734;2020-10-04;88098;1.81
AM;2020-10-04;total_cases;93;2020-07-06;76424;2020-10-04;142382;1.86
AP;2020-10-04;total_cases;105;2020-06-24;26919;2020-10-04;48628;1.81
BA;2020-10-04;total_cases;65;2020-08-03;171391;2020-10-04;315440;1.84
CE;2020-10-04;total_cases;89;2020-07-10;133546;2020-10-04;242873;1.82
DF;2020-10-04;total_cases;67;2020-08-01;107922;2020-10-04;195413;1.81
ES;2020-10-04;total_cases;76;2020-07-23;74608;2020-10-04;134296;1.8
GO;2020-10-04;total_cases;44;2020-08-24;118569;2020-10-04;216063;1.82
MA;2020-10-04;total_cases;89;2020-07-10;96718;2020-10-04;175388;1.81
MG;2020-10-04;total_cases;54;2020-08-14;168428;2020-10-04;307199;1.82
MS;2020-10-04;total_cases;49;2020-08-19;39381;2020-10-04;71723;1.82
MT;2020-10-04;total_cases;56;2020-08-12;68924;2020-10-04;126264;1.83
PA;2020-10-04;total_cases;85;2020-07-14;128570;2020-10-04;234033;1.82
PB;2020-10-04;total_cases;79;2020-07-20;67680;2020-10-04;122713;1.81
PE;2020-10-04;total_cases;77;2020-07-22;81382;2020-10-04;149417;1.84
PI;2020-10-04;total_cases;63;2020-08-05;54443;2020-10-04;98344;1.81
PR;2020-10-04;total_cases;54;2020-08-14;101844;2020-10-04;184476;1.81
RJ;2020-10-04;total_cases;77;2020-07-22;148623;2020-10-04;271701;1.83
RN;2020-10-04;total_cases;88;2020-07-11;38616;2020-10-04;70722;1.83
RO;2020-10-04;total_cases;71;2020-07-28;36849;2020-10-04;66623;1.81
RR;2020-10-04;total_cases;76;2020-07-23;27932;2020-10-04;51368;1.84
RS;2020-10-04;total_cases;44;2020-08-24;109953;2020-10-04;202719;1.84
SC;2020-10-04;total_cases;51;2020-08-17;121666;2020-10-04;219218;1.8
SE;2020-10-04;total_cases;81;2020-07-18;43072;2020-10-04;78195;1.82
SP;2020-10-04;total_cases;67;2020-08-01;552318;2020-10-04;1003902;1.82
TO;2020-10-04;total_cases;51;2020-08-17;37856;2020-10-04;69419;1.83
