location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-10-03;total_cases;88;2020-07-10;15768;2020-10-03;28662;1.82
AL;2020-10-03;total_cases;82;2020-07-16;48734;2020-10-03;87928;1.8
AM;2020-10-03;total_cases;92;2020-07-06;76424;2020-10-03;142137;1.86
AP;2020-10-03;total_cases;104;2020-06-24;26919;2020-10-03;48602;1.81
BA;2020-10-03;total_cases;64;2020-08-03;171391;2020-10-03;314711;1.84
CE;2020-10-03;total_cases;88;2020-07-10;133546;2020-10-03;242669;1.82
DF;2020-10-03;total_cases;66;2020-08-01;107922;2020-10-03;194783;1.8
ES;2020-10-03;total_cases;76;2020-07-22;73688;2020-10-03;133744;1.82
GO;2020-10-03;total_cases;43;2020-08-24;118569;2020-10-03;215938;1.82
MA;2020-10-03;total_cases;88;2020-07-10;96718;2020-10-03;175218;1.81
MG;2020-10-03;total_cases;53;2020-08-14;168428;2020-10-03;305527;1.81
MS;2020-10-03;total_cases;48;2020-08-19;39381;2020-10-03;71476;1.81
MT;2020-10-03;total_cases;55;2020-08-12;68924;2020-10-03;125732;1.82
PA;2020-10-03;total_cases;84;2020-07-14;128570;2020-10-03;233802;1.82
PB;2020-10-03;total_cases;78;2020-07-20;67680;2020-10-03;122681;1.81
PE;2020-10-03;total_cases;76;2020-07-22;81382;2020-10-03;149349;1.84
PI;2020-10-03;total_cases;62;2020-08-05;54443;2020-10-03;98108;1.8
PR;2020-10-03;total_cases;53;2020-08-14;101844;2020-10-03;183715;1.8
RJ;2020-10-03;total_cases;76;2020-07-22;148623;2020-10-03;271575;1.83
RN;2020-10-03;total_cases;87;2020-07-11;38616;2020-10-03;70553;1.83
RO;2020-10-03;total_cases;70;2020-07-28;36849;2020-10-03;66576;1.81
RR;2020-10-03;total_cases;75;2020-07-23;27932;2020-10-03;51298;1.84
RS;2020-10-03;total_cases;43;2020-08-24;109953;2020-10-03;202587;1.84
SC;2020-10-03;total_cases;51;2020-08-16;120880;2020-10-03;218633;1.81
SE;2020-10-03;total_cases;80;2020-07-18;43072;2020-10-03;78002;1.81
SP;2020-10-03;total_cases;66;2020-08-01;552318;2020-10-03;1003429;1.82
TO;2020-10-03;total_cases;50;2020-08-17;37856;2020-10-03;69398;1.83
