"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,NA,0
2019-12-31,0,0,0,NA,0
2020-01-01,0,0,0,NA,0
2020-01-02,0,0,0,NA,0
2020-01-03,0,0,0,NA,0
2020-01-04,0,0,0,NA,0
2020-01-05,0,0,0,NA,0
2020-01-06,0,0,0,NA,0
2020-01-07,0,0,0,NA,0
2020-01-08,0,0,0,NA,0
2020-01-09,0,0,0,NA,0
2020-01-10,0,0,0,NA,0
2020-01-11,0,0,0,NA,0
2020-01-12,0,0,0,NA,0
2020-01-13,0,0,0,NA,0
2020-01-14,0,0,0,NA,0
2020-01-15,0,0,0,NA,0
2020-01-16,0,0,0,NA,0
2020-01-17,0,0,0,NA,0
2020-01-18,0,0,0,NA,0
2020-01-19,0,0,0,NA,0
2020-01-20,0,0,0,NA,0
2020-01-21,0,0,0,NA,0
2020-01-22,0,0,0,NA,0
2020-01-23,0,0,0,NA,0
2020-01-24,0,0,0,NA,0
2020-01-25,0,0,0,NA,0
2020-01-26,0,0,0,NA,0
2020-01-27,0,0,0,NA,0
2020-01-28,0,0,0,NA,0
2020-01-29,0,0,0,NA,0
2020-01-30,0,0,0,NA,0
2020-01-31,0,0,0,NA,0
2020-02-01,0,0,0,NA,0
2020-02-02,0,0,0,NA,0
2020-02-03,0,0,0,NA,0
2020-02-04,0,0,0,NA,0
2020-02-05,0,0,0,NA,0
2020-02-06,0,0,0,NA,0
2020-02-07,0,0,0,NA,0
2020-02-08,0,0,0,NA,0
2020-02-09,0,0,0,NA,0
2020-02-10,0,0,0,NA,0
2020-02-11,0,0,0,NA,0
2020-02-12,0,0,0,NA,0
2020-02-13,0,0,0,NA,0
2020-02-14,0,0,0,NA,0
2020-02-15,1,1,1,NA,0
2020-02-16,1,1,1,NA,0
2020-02-17,1,1,1,NA,0
2020-02-18,1,1,1,NA,0
2020-02-19,1,1,1,NA,0
2020-02-20,1,1,1,NA,0
2020-02-21,1,1,1,NA,0
2020-02-22,1,2,3,NA,0
2020-02-23,1,2,3,NA,0
2020-02-24,1,2,3,NA,0
2020-02-25,1,2,3,NA,0
2020-02-26,2,3,4,NA,1
2020-02-27,2,3,4,NA,1
2020-02-28,3,4,5,NA,2
2020-02-29,3,4,5,NA,3
2020-03-01,4,5,6,NA,3
2020-03-02,4,5,6,NA,0
2020-03-03,4,6,8,NA,0
2020-03-04,5,7,9,NA,3
2020-03-05,6,8,10,NA,9
2020-03-06,6,9,12,NA,0
2020-03-07,8,11,14,NA,12
2020-03-08,9,12,15,NA,13
2020-03-09,10,14,18,NA,15
2020-03-10,11,16,21,NA,23
2020-03-11,13,18,23,NA,24
2020-03-12,14,20,26,NA,25
2020-03-13,16,23,30,NA,30
2020-03-14,18,25,32,NA,30
2020-03-15,20,28,36,NA,30
2020-03-16,23,32,41,NA,33
2020-03-17,25,35,45,NA,34
2020-03-18,28,39,50,NA,34
2020-03-19,31,43,55,NA,40
2020-03-20,34,48,62,NA,43
2020-03-21,37,52,67,NA,49
2020-03-22,41,57,73,NA,54
2020-03-23,44,62,80,NA,61
2020-03-24,48,67,86,NA,70
2020-03-25,50,71,92,NA,75
2020-03-26,54,76,98,NA,NA
2020-03-27,58,81,104,NA,NA
2020-03-28,60,85,110,NA,NA
2020-03-29,64,90,116,NA,NA
2020-03-30,67,94,121,NA,NA
2020-03-31,70,98,126,NA,NA
2020-04-01,72,102,132,NA,NA
