"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,0,0,0,0,0
2020-02-13,0,0,0,0,0
2020-02-14,0,0,0,0,0
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,0,0,0,0,0
2020-02-25,0,0,0,0,0
2020-02-26,0,0,0,0,0
2020-02-27,0,0,0,0,0
2020-02-28,0,0,0,0,0
2020-02-29,1,1,1,0,0
2020-03-01,1,1,1,0,0
2020-03-02,1,1,1,0,0
2020-03-03,2,2,2,0,0
2020-03-04,2,2,2,0,0
2020-03-05,2,3,4,0,0
2020-03-06,3,4,5,0,1
2020-03-07,5,6,7,0,0
2020-03-08,6,8,10,0,7
2020-03-09,9,11,13,0,9
2020-03-10,12,15,18,0,11
2020-03-11,17,21,25,0,17
2020-03-12,23,28,33,0,22
2020-03-13,31,38,45,1,38
2020-03-14,42,52,62,1,43
2020-03-15,57,70,83,1,71
2020-03-16,75,93,111,1,86
2020-03-17,99,122,145,2,117
2020-03-18,128,158,188,2,145
2020-03-19,163,201,239,3,234
2020-03-20,203,251,299,4,263
2020-03-21,247,305,363,5,318
2020-03-22,293,362,431,6,363
2020-03-23,338,418,498,6,395
2020-03-24,380,470,560,7,416
2020-03-25,419,518,617,8,558
2020-03-26,452,559,666,9,580
2020-03-27,479,592,705,9,580
2020-03-28,502,620,738,10,NA
2020-03-29,519,641,763,10,NA
2020-03-30,531,657,783,10,NA
2020-03-31,541,669,797,10,NA
2020-04-01,549,679,809,11,NA
2020-04-02,554,685,816,11,NA
2020-04-03,559,691,823,11,NA
