"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
165,2020-06-13,3,4,5,4
166,2020-06-14,3,4,5,4
167,2020-06-15,4,5,6,6
168,2020-06-16,4,5,6,6
169,2020-06-17,5,6,7,7
170,2020-06-18,6,7,8,6
171,2020-06-19,6,7,8,6
172,2020-06-20,7,8,9,9
173,2020-06-21,8,9,10,9
174,2020-06-22,8,10,12,11
175,2020-06-23,10,12,14,11
176,2020-06-24,11,13,15,NA
177,2020-06-25,13,15,17,NA
178,2020-06-26,14,17,20,NA
179,2020-06-27,16,19,22,NA
180,2020-06-28,18,21,24,NA
181,2020-06-29,20,24,28,NA
182,2020-06-30,23,27,31,NA
183,2020-07-01,25,30,35,NA
184,2020-07-02,28,33,38,NA
185,2020-07-03,32,38,44,NA
