"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Lebanon",2019-12-30,0,0,0,0,0
"Lebanon",2019-12-31,0,0,0,0,0
"Lebanon",2020-01-01,0,0,0,0,0
"Lebanon",2020-01-02,0,0,0,0,0
"Lebanon",2020-01-03,0,0,0,0,0
"Lebanon",2020-01-04,0,0,0,0,0
"Lebanon",2020-01-05,0,0,0,0,0
"Lebanon",2020-01-06,0,0,0,0,0
"Lebanon",2020-01-07,0,0,0,0,0
"Lebanon",2020-01-08,0,0,0,0,0
"Lebanon",2020-01-09,0,0,0,0,0
"Lebanon",2020-01-10,0,0,0,0,0
"Lebanon",2020-01-11,0,0,0,0,0
"Lebanon",2020-01-12,0,0,0,0,0
"Lebanon",2020-01-13,0,0,0,0,0
"Lebanon",2020-01-14,0,0,0,0,0
"Lebanon",2020-01-15,0,0,0,0,0
"Lebanon",2020-01-16,0,0,0,0,0
"Lebanon",2020-01-17,0,0,0,0,0
"Lebanon",2020-01-18,0,0,0,0,0
"Lebanon",2020-01-19,0,0,0,0,0
"Lebanon",2020-01-20,0,0,0,0,0
"Lebanon",2020-01-21,0,0,0,0,0
"Lebanon",2020-01-22,0,0,0,0,0
"Lebanon",2020-01-23,0,0,0,0,0
"Lebanon",2020-01-24,0,0,0,0,0
"Lebanon",2020-01-25,0,0,0,0,0
"Lebanon",2020-01-26,0,0,0,0,0
"Lebanon",2020-01-27,0,0,0,0,0
"Lebanon",2020-01-28,0,0,0,0,0
"Lebanon",2020-01-29,0,0,0,0,0
"Lebanon",2020-01-30,0,0,0,0,0
"Lebanon",2020-01-31,0,0,0,0,0
"Lebanon",2020-02-01,0,0,0,0,0
"Lebanon",2020-02-02,1,1,1,0,0
"Lebanon",2020-02-03,1,1,1,0,0
"Lebanon",2020-02-04,1,1,1,0,0
"Lebanon",2020-02-05,1,1,1,0,0
"Lebanon",2020-02-06,1,1,1,0,0
"Lebanon",2020-02-07,1,1,1,0,0
"Lebanon",2020-02-08,1,1,1,0,0
"Lebanon",2020-02-09,1,1,1,0,0
"Lebanon",2020-02-10,1,1,1,0,0
"Lebanon",2020-02-11,1,2,3,0,0
"Lebanon",2020-02-12,1,2,3,0,0
"Lebanon",2020-02-13,1,2,3,0,0
"Lebanon",2020-02-14,1,2,3,0,0
"Lebanon",2020-02-15,2,3,4,0,0
"Lebanon",2020-02-16,2,3,4,0,0
"Lebanon",2020-02-17,2,3,4,0,0
"Lebanon",2020-02-18,3,4,5,0,0
"Lebanon",2020-02-19,3,4,5,0,0
"Lebanon",2020-02-20,3,5,7,0,0
"Lebanon",2020-02-21,3,5,7,0,1
"Lebanon",2020-02-22,4,6,8,0,1
"Lebanon",2020-02-23,5,7,9,0,1
"Lebanon",2020-02-24,6,8,10,0,1
"Lebanon",2020-02-25,6,9,12,0,1
"Lebanon",2020-02-26,7,10,13,0,2
"Lebanon",2020-02-27,8,11,14,0,3
"Lebanon",2020-02-28,9,13,17,0,3
"Lebanon",2020-02-29,10,15,20,0,4
"Lebanon",2020-03-01,12,17,22,0,10
"Lebanon",2020-03-02,13,19,25,0,13
"Lebanon",2020-03-03,15,21,27,0,0
"Lebanon",2020-03-04,17,24,31,0,0
"Lebanon",2020-03-05,19,27,35,1,16
"Lebanon",2020-03-06,21,31,41,1,22
"Lebanon",2020-03-07,24,35,46,1,0
"Lebanon",2020-03-08,27,39,51,1,32
"Lebanon",2020-03-09,30,44,58,1,41
"Lebanon",2020-03-10,35,50,65,1,41
"Lebanon",2020-03-11,39,57,75,1,61
"Lebanon",2020-03-12,44,64,84,1,66
"Lebanon",2020-03-13,50,72,94,1,0
"Lebanon",2020-03-14,57,82,107,2,93
"Lebanon",2020-03-15,64,93,122,2,99
"Lebanon",2020-03-16,73,105,137,2,120
"Lebanon",2020-03-17,82,118,154,2,120
"Lebanon",2020-03-18,93,134,175,3,133
"Lebanon",2020-03-19,105,151,197,3,149
"Lebanon",2020-03-20,118,171,224,3,163
"Lebanon",2020-03-21,134,193,252,4,230
"Lebanon",2020-03-22,152,219,286,4,248
"Lebanon",2020-03-23,171,247,323,5,267
"Lebanon",2020-03-24,194,280,366,5,304
"Lebanon",2020-03-25,219,316,413,6,333
"Lebanon",2020-03-26,248,358,468,7,368
"Lebanon",2020-03-27,280,404,528,8,391
"Lebanon",2020-03-28,317,457,597,9,412
"Lebanon",2020-03-29,358,517,676,10,NA
"Lebanon",2020-03-30,405,584,763,11,NA
"Lebanon",2020-03-31,458,661,864,13,NA
"Lebanon",2020-04-01,517,747,977,15,NA
"Lebanon",2020-04-02,585,845,1105,16,NA
"Lebanon",2020-04-03,662,955,1248,19,NA
"Lebanon",2020-04-04,748,1080,1412,21,NA
