location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-07;total_cases;69;2020-07-03;14112;2020-09-07;25469;1.8
AL;2020-09-07;total_cases;61;2020-07-11;44633;2020-09-07;80786;1.81
AM;2020-09-07;total_cases;76;2020-06-26;68220;2020-09-07;123905;1.82
AP;2020-09-07;total_cases;80;2020-06-22;24682;2020-09-07;44863;1.82
BA;2020-09-07;total_cases;45;2020-07-27;149109;2020-09-07;271963;1.82
CE;2020-09-07;total_cases;66;2020-07-06;122477;2020-09-07;222445;1.82
DF;2020-09-07;total_cases;47;2020-07-25;94187;2020-09-07;170806;1.81
ES;2020-09-07;total_cases;59;2020-07-13;63879;2020-09-07;115793;1.81
GO;2020-09-07;total_cases;35;2020-08-06;79897;2020-09-07;147728;1.85
MA;2020-09-07;total_cases;70;2020-07-02;86025;2020-09-07;158310;1.84
MG;2020-09-07;total_cases;40;2020-08-01;129985;2020-09-07;236012;1.82
MS;2020-09-07;total_cases;34;2020-08-07;29988;2020-09-07;54125;1.8
MT;2020-09-07;total_cases;39;2020-08-02;53363;2020-09-07;98206;1.84
PA;2020-09-07;total_cases;66;2020-07-06;114535;2020-09-07;208259;1.82
PB;2020-09-07;total_cases;60;2020-07-12;60784;2020-09-07;109706;1.8
PE;2020-09-07;total_cases;59;2020-07-13;72901;2020-09-07;132420;1.82
PI;2020-09-07;total_cases;47;2020-07-25;45389;2020-09-07;82282;1.81
PR;2020-09-07;total_cases;39;2020-08-02;79605;2020-09-07;143853;1.81
RJ;2020-09-07;total_cases;62;2020-07-10;129443;2020-09-07;233052;1.8
RN;2020-09-07;total_cases;66;2020-07-06;34984;2020-09-07;63810;1.82
RO;2020-09-07;total_cases;51;2020-07-21;30642;2020-09-07;58237;1.9
RR;2020-09-07;total_cases;55;2020-07-17;25007;2020-09-07;45253;1.81
RS;2020-09-07;total_cases;34;2020-08-07;79026;2020-09-07;143952;1.82
SC;2020-09-07;total_cases;33;2020-08-08;104749;2020-09-07;189477;1.81
SE;2020-09-07;total_cases;57;2020-07-15;40139;2020-09-07;73846;1.84
SP;2020-09-07;total_cases;48;2020-07-24;463218;2020-09-07;857330;1.85
TO;2020-09-07;total_cases;34;2020-08-07;30358;2020-09-07;55906;1.84
