"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,NA,0
2019-12-31,0,0,0,NA,0
2020-01-01,0,0,0,NA,0
2020-01-02,0,0,0,NA,0
2020-01-03,0,0,0,NA,0
2020-01-04,0,0,0,NA,0
2020-01-05,0,0,0,NA,0
2020-01-06,0,0,0,NA,0
2020-01-07,0,0,0,NA,0
2020-01-08,0,0,0,NA,0
2020-01-09,0,0,0,NA,0
2020-01-10,0,0,0,NA,0
2020-01-11,0,0,0,NA,0
2020-01-12,0,0,0,NA,0
2020-01-13,0,0,0,NA,0
2020-01-14,0,0,0,NA,0
2020-01-15,0,0,0,NA,0
2020-01-16,0,0,0,NA,0
2020-01-17,0,0,0,NA,0
2020-01-18,0,0,0,NA,0
2020-01-19,0,0,0,NA,0
2020-01-20,0,0,0,NA,0
2020-01-21,0,0,0,NA,0
2020-01-22,0,0,0,NA,0
2020-01-23,0,0,0,NA,0
2020-01-24,0,0,0,NA,0
2020-01-25,0,0,0,NA,0
2020-01-26,0,0,0,NA,0
2020-01-27,0,0,0,NA,0
2020-01-28,0,0,0,NA,0
2020-01-29,0,0,0,NA,0
2020-01-30,0,0,0,NA,0
2020-01-31,0,0,0,NA,0
2020-02-01,0,0,0,NA,0
2020-02-02,0,0,0,NA,0
2020-02-03,0,0,0,NA,0
2020-02-04,0,0,0,NA,0
2020-02-05,0,0,0,NA,0
2020-02-06,0,0,0,NA,0
2020-02-07,0,0,0,NA,0
2020-02-08,0,0,0,NA,0
2020-02-09,0,0,0,NA,0
2020-02-10,0,0,0,NA,0
2020-02-11,0,0,0,NA,0
2020-02-12,0,0,0,NA,0
2020-02-13,0,0,0,NA,0
2020-02-14,0,0,0,NA,0
2020-02-15,0,0,0,NA,0
2020-02-16,0,0,0,NA,0
2020-02-17,0,0,0,NA,0
2020-02-18,0,0,0,NA,0
2020-02-19,0,0,0,NA,0
2020-02-20,0,0,0,NA,0
2020-02-21,0,0,0,NA,0
2020-02-22,0,1,2,NA,0
2020-02-23,0,1,2,NA,0
2020-02-24,0,1,2,NA,0
2020-02-25,0,1,2,NA,0
2020-02-26,0,1,2,NA,0
2020-02-27,0,1,2,NA,0
2020-02-28,0,2,4,NA,0
2020-02-29,0,2,4,NA,0
2020-03-01,0,2,4,NA,0
2020-03-02,0,3,6,NA,0
2020-03-03,0,3,6,NA,0
2020-03-04,0,4,8,NA,0
2020-03-05,0,4,8,NA,0
2020-03-06,0,5,10,NA,0
2020-03-07,0,6,12,NA,0
2020-03-08,0,7,14,NA,0
2020-03-09,0,8,16,NA,0
2020-03-10,0,10,20,NA,0
2020-03-11,0,12,24,NA,0
2020-03-12,0,14,28,NA,0
2020-03-13,0,17,34,NA,0
2020-03-14,0,20,40,NA,0
2020-03-15,0,23,46,NA,0
2020-03-16,1,28,55,NA,0
2020-03-17,1,33,65,NA,0
2020-03-18,1,39,77,NA,0
2020-03-19,1,46,91,NA,72
2020-03-20,1,54,107,NA,80
2020-03-21,1,64,127,NA,92
2020-03-22,1,76,151,NA,115
2020-03-23,2,90,178,NA,118
2020-03-24,2,106,210,NA,122
2020-03-25,2,126,250,NA,132
2020-03-26,3,149,295,NA,140
2020-03-27,3,176,349,NA,144
2020-03-28,4,209,414,NA,NA
2020-03-29,5,247,489,NA,NA
2020-03-30,6,292,578,NA,NA
2020-03-31,7,346,685,NA,NA
2020-04-01,8,410,812,NA,NA
2020-04-02,9,485,961,NA,NA
2020-04-03,11,574,1137,NA,NA
