location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-30;total_cases;86;2020-07-09;15465;2020-09-30;28222;1.82
AL;2020-09-30;total_cases;80;2020-07-15;47864;2020-09-30;86879;1.82
AM;2020-09-30;total_cases;89;2020-07-06;76424;2020-09-30;139326;1.82
AP;2020-09-30;total_cases;102;2020-06-23;26437;2020-09-30;48254;1.83
BA;2020-09-30;total_cases;61;2020-08-03;171391;2020-09-30;310526;1.81
CE;2020-09-30;total_cases;85;2020-07-10;133546;2020-09-30;241159;1.81
DF;2020-09-30;total_cases;64;2020-07-31;106292;2020-09-30;192245;1.81
ES;2020-09-30;total_cases;74;2020-07-21;72601;2020-09-30;131490;1.81
GO;2020-09-30;total_cases;42;2020-08-22;115530;2020-09-30;209411;1.81
MA;2020-09-30;total_cases;86;2020-07-09;95323;2020-09-30;173564;1.82
MG;2020-09-30;total_cases;52;2020-08-12;160485;2020-09-30;295169;1.84
MS;2020-09-30;total_cases;46;2020-08-18;38393;2020-09-30;69706;1.82
MT;2020-09-30;total_cases;53;2020-08-11;67061;2020-09-30;123416;1.84
PA;2020-09-30;total_cases;82;2020-07-13;126509;2020-09-30;230449;1.82
PB;2020-09-30;total_cases;77;2020-07-18;66971;2020-09-30;121267;1.81
PE;2020-09-30;total_cases;73;2020-07-22;81382;2020-09-30;147171;1.81
PI;2020-09-30;total_cases;61;2020-08-03;53224;2020-09-30;96086;1.81
PR;2020-09-30;total_cases;52;2020-08-12;97785;2020-09-30;178898;1.83
RJ;2020-09-30;total_cases;74;2020-07-21;145121;2020-09-30;264783;1.82
RN;2020-09-30;total_cases;85;2020-07-10;38265;2020-09-30;69433;1.81
RO;2020-09-30;total_cases;68;2020-07-27;36148;2020-09-30;65911;1.82
RR;2020-09-30;total_cases;72;2020-07-23;27932;2020-09-30;50449;1.81
RS;2020-09-30;total_cases;43;2020-08-21;104335;2020-09-30;190572;1.83
SC;2020-09-30;total_cases;50;2020-08-14;118183;2020-09-30;215478;1.82
SE;2020-09-30;total_cases;78;2020-07-17;41888;2020-09-30;77440;1.85
SP;2020-09-30;total_cases;64;2020-07-31;542304;2020-09-30;985628;1.82
TO;2020-09-30;total_cases;48;2020-08-16;36989;2020-09-30;68003;1.84
