location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-16;total_cases;37;2020-06-12;9295;2020-07-16;16865;1.81
AL;2020-07-16;total_cases;30;2020-06-19;26906;2020-07-16;48734;1.81
AM;2020-07-16;total_cases;43;2020-06-06;48785;2020-07-16;88025;1.8
AP;2020-07-16;total_cases;33;2020-06-16;18024;2020-07-16;33004;1.83
BA;2020-07-16;total_cases;22;2020-06-26;56422;2020-07-16;116373;2.06
CE;2020-07-16;total_cases;34;2020-06-15;79462;2020-07-16;144000;1.81
DF;2020-07-16;total_cases;22;2020-06-27;42766;2020-07-16;77621;1.82
ES;2020-07-16;total_cases;26;2020-06-23;36827;2020-07-16;68118;1.85
GO;2020-07-16;total_cases;21;2020-06-28;21984;2020-07-16;40201;1.83
MA;2020-07-16;total_cases;37;2020-06-12;57605;2020-07-16;104126;1.81
MG;2020-07-16;total_cases;19;2020-06-30;45001;2020-07-16;84470;1.88
MS;2020-07-16;total_cases;19;2020-06-30;7965;2020-07-16;15330;1.92
MT;2020-07-16;total_cases;18;2020-07-01;16621;2020-07-16;31111;1.87
PA;2020-07-16;total_cases;33;2020-06-16;71243;2020-07-16;133039;1.87
PB;2020-07-16;total_cases;30;2020-06-19;35093;2020-07-16;65423;1.86
PE;2020-07-16;total_cases;39;2020-06-10;41935;2020-07-16;76091;1.81
PI;2020-07-16;total_cases;20;2020-06-29;19753;2020-07-16;36542;1.85
PR;2020-07-16;total_cases;17;2020-07-02;26304;2020-07-16;49405;1.88
RJ;2020-07-16;total_cases;39;2020-06-10;74373;2020-07-16;134573;1.81
RN;2020-07-16;total_cases;24;2020-06-25;22665;2020-07-16;40978;1.81
RO;2020-07-16;total_cases;27;2020-06-22;15827;2020-07-16;28654;1.81
RR;2020-07-16;total_cases;22;2020-06-27;13078;2020-07-16;24397;1.87
RS;2020-07-16;total_cases;22;2020-06-27;25000;2020-07-16;45344;1.81
SC;2020-07-16;total_cases;18;2020-07-01;27279;2020-07-16;49781;1.82
SE;2020-07-16;total_cases;23;2020-06-26;21908;2020-07-16;41226;1.88
SP;2020-07-16;total_cases;27;2020-06-22;221973;2020-07-16;402048;1.81
TO;2020-07-16;total_cases;25;2020-06-24;9098;2020-07-16;16672;1.83
