"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,1,1,1,0,0
2020-01-23,1,1,1,0,0
2020-01-24,1,1,1,0,0
2020-01-25,1,1,1,0,0
2020-01-26,1,1,1,0,0
2020-01-27,1,1,1,0,0
2020-01-28,1,1,1,0,0
2020-01-29,1,1,1,0,0
2020-01-30,1,1,1,0,0
2020-01-31,1,1,1,0,0
2020-02-01,1,1,1,0,0
2020-02-02,1,1,1,0,0
2020-02-03,1,2,3,0,0
2020-02-04,1,2,3,0,0
2020-02-05,1,2,3,0,0
2020-02-06,1,2,3,0,0
2020-02-07,1,2,3,0,0
2020-02-08,2,3,4,0,0
2020-02-09,2,3,4,0,0
2020-02-10,2,3,4,0,0
2020-02-11,3,4,5,0,0
2020-02-12,3,4,5,0,0
2020-02-13,3,4,5,0,0
2020-02-14,3,5,7,0,0
2020-02-15,3,5,7,0,0
2020-02-16,4,6,8,1,0
2020-02-17,4,6,8,1,0
2020-02-18,5,7,9,1,0
2020-02-19,5,7,9,1,0
2020-02-20,6,8,10,1,0
2020-02-21,6,9,12,1,0
2020-02-22,7,10,13,1,0
2020-02-23,8,11,14,1,0
2020-02-24,8,12,16,1,0
2020-02-25,9,13,17,1,0
2020-02-26,10,15,20,1,0
2020-02-27,11,16,21,2,1
2020-02-28,13,18,23,2,1
2020-02-29,13,19,25,2,1
2020-03-01,15,21,27,2,8
2020-03-02,16,23,30,2,0
2020-03-03,18,26,34,2,10
2020-03-04,20,28,36,3,15
2020-03-05,22,31,40,3,22
2020-03-06,24,34,44,3,23
2020-03-07,27,38,49,4,26
2020-03-08,29,41,53,4,37
2020-03-09,31,45,59,4,49
2020-03-10,35,50,65,5,62
2020-03-11,38,55,72,5,66
2020-03-12,42,60,78,6,67
2020-03-13,46,66,86,6,73
2020-03-14,51,73,95,7,92
2020-03-15,56,80,104,8,98
2020-03-16,62,88,114,8,102
2020-03-17,68,97,126,9,104
2020-03-18,75,107,139,10,109
2020-03-19,82,117,152,11,126
2020-03-20,90,129,168,12,151
2020-03-21,99,142,185,13,151
2020-03-22,109,156,203,15,151
2020-03-23,120,171,222,16,187
2020-03-24,132,188,244,18,187
2020-03-25,145,207,269,19,208
2020-03-26,160,228,296,21,218
2020-03-27,176,251,326,24,223
2020-03-28,192,275,358,26,NA
2020-03-29,212,303,394,29,NA
2020-03-30,233,333,433,31,NA
2020-03-31,256,366,476,34,NA
2020-04-01,282,403,524,38,NA
2020-04-02,310,443,576,42,NA
2020-04-03,341,487,633,46,NA
