location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-19;total_cases;77;2020-07-07;14941;2020-09-19;27061;1.81
AL;2020-09-19;total_cases;71;2020-07-13;46296;2020-09-19;83950;1.81
AM;2020-09-19;total_cases;83;2020-07-01;72284;2020-09-19;131573;1.82
AP;2020-09-19;total_cases;92;2020-06-22;24682;2020-09-19;46738;1.89
BA;2020-09-19;total_cases;54;2020-07-30;161630;2020-09-19;294210;1.82
CE;2020-09-19;total_cases;76;2020-07-08;128471;2020-09-19;233600;1.82
DF;2020-09-19;total_cases;56;2020-07-28;100726;2020-09-19;183096;1.82
ES;2020-09-19;total_cases;68;2020-07-16;68118;2020-09-19;123720;1.82
GO;2020-09-19;total_cases;38;2020-08-15;100938;2020-09-19;182856;1.81
MA;2020-09-19;total_cases;76;2020-07-08;92939;2020-09-19;167333;1.8
MG;2020-09-19;total_cases;46;2020-08-07;147323;2020-09-19;268009;1.82
MS;2020-09-19;total_cases;40;2020-08-13;34559;2020-09-19;63466;1.84
MT;2020-09-19;total_cases;47;2020-08-06;59841;2020-09-19;112242;1.88
PA;2020-09-19;total_cases;75;2020-07-09;120731;2020-09-19;220205;1.82
PB;2020-09-19;total_cases;69;2020-07-15;63939;2020-09-19;116588;1.82
PE;2020-09-19;total_cases;67;2020-07-17;77423;2020-09-19;141042;1.82
PI;2020-09-19;total_cases;55;2020-07-29;48962;2020-09-19;90061;1.84
PR;2020-09-19;total_cases;44;2020-08-09;89966;2020-09-19;163479;1.82
RJ;2020-09-19;total_cases;65;2020-07-19;138524;2020-09-19;251261;1.81
RN;2020-09-19;total_cases;75;2020-07-09;37060;2020-09-19;66963;1.81
RO;2020-09-19;total_cases;61;2020-07-23;34080;2020-09-19;62697;1.84
RR;2020-09-19;total_cases;63;2020-07-21;25985;2020-09-19;48088;1.85
RS;2020-09-19;total_cases;39;2020-08-14;95142;2020-09-19;174140;1.83
SC;2020-09-19;total_cases;41;2020-08-12;112401;2020-09-19;205250;1.83
SE;2020-09-19;total_cases;67;2020-07-17;41888;2020-09-19;75772;1.81
SP;2020-09-19;total_cases;55;2020-07-29;514197;2020-09-19;931673;1.81
TO;2020-09-19;total_cases;40;2020-08-13;34409;2020-09-19;63167;1.84
