location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-05-30;total_cases;12;2020-05-22;3343;2020-05-30;6072;1.82
AL;2020-05-30;total_cases;13;2020-05-21;4916;2020-05-30;9223;1.88
AM;2020-05-30;total_cases;15;2020-05-19;22132;2020-05-30;40560;1.83
AP;2020-05-30;total_cases;13;2020-05-20;4549;2020-05-30;9313;2.05
BA;2020-05-30;total_cases;15;2020-05-18;8581;2020-05-30;17626;2.05
CE;2020-05-30;total_cases;17;2020-05-17;24255;2020-05-30;46506;1.92
DF;2020-05-30;total_cases;14;2020-05-20;5161;2020-05-30;9474;1.84
ES;2020-05-30;total_cases;16;2020-05-18;7157;2020-05-30;13437;1.88
GO;2020-05-30;total_cases;14;2020-05-20;1978;2020-05-30;3585;1.81
MA;2020-05-30;total_cases;12;2020-05-22;17212;2020-05-30;32620;1.9
MG;2020-05-30;total_cases;14;2020-05-20;5286;2020-05-30;9630;1.82
MS;2020-05-30;total_cases;13;2020-05-21;746;2020-05-30;1418;1.9
MT;2020-05-30;total_cases;12;2020-05-22;1220;2020-05-30;2361;1.94
PA;2020-05-30;total_cases;13;2020-05-21;19756;2020-05-30;37296;1.89
PB;2020-05-30;total_cases;12;2020-05-22;6882;2020-05-30;12862;1.87
PE;2020-05-30;total_cases;18;2020-05-16;18488;2020-05-30;33427;1.81
PI;2020-05-30;total_cases;15;2020-05-19;2440;2020-05-30;4745;1.94
PR;2020-05-30;total_cases;15;2020-05-19;2481;2020-05-30;4473;1.8
RJ;2020-05-30;total_cases;15;2020-05-19;27805;2020-05-30;52420;1.89
RN;2020-05-30;total_cases;13;2020-05-21;4060;2020-05-30;7402;1.82
RO;2020-05-30;total_cases;14;2020-05-20;2499;2020-05-30;4743;1.9
RR;2020-05-30;total_cases;17;2020-05-17;1791;2020-05-30;3299;1.84
RS;2020-05-30;total_cases;14;2020-05-20;4973;2020-05-30;9242;1.86
SC;2020-05-30;total_cases;17;2020-05-17;4776;2020-05-30;8778;1.84
SE;2020-05-30;total_cases;16;2020-05-18;3566;2020-05-30;6805;1.91
SP;2020-05-30;total_cases;19;2020-05-15;58378;2020-05-30;107142;1.84
TO;2020-05-30;total_cases;12;2020-05-22;2205;2020-05-30;3981;1.81
