"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,1
2020-01-30,0,0,0,0,1
2020-01-31,0,0,0,0,1
2020-02-01,0,0,0,0,2
2020-02-02,0,0,0,0,2
2020-02-03,0,0,0,0,2
2020-02-04,0,0,0,0,2
2020-02-05,0,0,0,0,3
2020-02-06,0,0,0,0,3
2020-02-07,0,0,0,0,3
2020-02-08,0,0,0,0,3
2020-02-09,0,0,0,0,3
2020-02-10,0,0,0,0,3
2020-02-11,0,0,0,0,3
2020-02-12,0,0,0,0,3
2020-02-13,0,0,0,0,3
2020-02-14,0,0,0,0,3
2020-02-15,0,0,0,0,3
2020-02-16,0,0,0,0,3
2020-02-17,0,0,0,0,3
2020-02-18,0,0,0,0,3
2020-02-19,1,1,1,0,3
2020-02-20,1,1,1,0,3
2020-02-21,1,1,1,0,3
2020-02-22,1,1,1,0,3
2020-02-23,1,1,1,0,3
2020-02-24,2,2,2,0,3
2020-02-25,2,2,2,0,3
2020-02-26,3,3,3,0,3
2020-02-27,3,3,3,0,3
2020-02-28,3,4,5,0,3
2020-02-29,4,5,6,0,3
2020-03-01,5,6,7,0,3
2020-03-02,6,7,8,0,0
2020-03-03,8,9,10,1,0
2020-03-04,9,11,13,1,0
2020-03-05,12,14,16,1,0
2020-03-06,14,17,20,1,5
2020-03-07,18,21,24,1,6
2020-03-08,22,26,30,2,10
2020-03-09,27,32,37,2,33
2020-03-10,34,40,46,3,33
2020-03-11,41,49,57,3,49
2020-03-12,50,60,70,4,52
2020-03-13,62,74,86,5,64
2020-03-14,75,90,105,6,111
2020-03-15,92,110,128,7,140
2020-03-16,112,134,156,9,142
2020-03-17,137,163,189,11,187
2020-03-18,165,197,229,13,202
2020-03-19,200,238,276,16,230
2020-03-20,239,285,331,19,230
2020-03-21,284,339,394,23,380
2020-03-22,335,400,465,27,380
2020-03-23,393,469,545,32,462
2020-03-24,456,544,632,37,552
2020-03-25,525,626,727,42,636
2020-03-26,598,713,828,48,707
2020-03-27,672,802,932,54,803
2020-03-28,749,893,1037,60,NA
2020-03-29,824,983,1142,66,NA
2020-03-30,898,1071,1244,72,NA
2020-03-31,967,1153,1339,78,NA
2020-04-01,1031,1230,1429,83,NA
2020-04-02,1090,1300,1510,87,NA
2020-04-03,1143,1363,1583,92,NA
