location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-20;total_cases;78;2020-07-07;14941;2020-09-20;27079;1.81
AL;2020-09-20;total_cases;72;2020-07-13;46296;2020-09-20;84508;1.83
AM;2020-09-20;total_cases;84;2020-07-01;72284;2020-09-20;131757;1.82
AP;2020-09-20;total_cases;93;2020-06-22;24682;2020-09-20;46863;1.9
BA;2020-09-20;total_cases;55;2020-07-30;161630;2020-09-20;295303;1.83
CE;2020-09-20;total_cases;77;2020-07-08;128471;2020-09-20;233818;1.82
DF;2020-09-20;total_cases;57;2020-07-28;100726;2020-09-20;183749;1.82
ES;2020-09-20;total_cases;69;2020-07-16;68118;2020-09-20;124291;1.82
GO;2020-09-20;total_cases;38;2020-08-16;101592;2020-09-20;183815;1.81
MA;2020-09-20;total_cases;77;2020-07-08;92939;2020-09-20;167657;1.8
MG;2020-09-20;total_cases;47;2020-08-07;147323;2020-09-20;270053;1.83
MS;2020-09-20;total_cases;40;2020-08-14;35434;2020-09-20;63848;1.8
MT;2020-09-20;total_cases;48;2020-08-06;59841;2020-09-20;112607;1.88
PA;2020-09-20;total_cases;76;2020-07-09;120731;2020-09-20;220519;1.83
PB;2020-09-20;total_cases;70;2020-07-15;63939;2020-09-20;116736;1.83
PE;2020-09-20;total_cases;67;2020-07-18;78509;2020-09-20;141517;1.8
PI;2020-09-20;total_cases;55;2020-07-30;50198;2020-09-20;90370;1.8
PR;2020-09-20;total_cases;45;2020-08-09;89966;2020-09-20;164888;1.83
RJ;2020-09-20;total_cases;66;2020-07-19;138524;2020-09-20;251909;1.82
RN;2020-09-20;total_cases;76;2020-07-09;37060;2020-09-20;67184;1.81
RO;2020-09-20;total_cases;61;2020-07-24;34873;2020-09-20;62863;1.8
RR;2020-09-20;total_cases;64;2020-07-21;25985;2020-09-20;48302;1.86
RS;2020-09-20;total_cases;40;2020-08-14;95142;2020-09-20;174777;1.84
SC;2020-09-20;total_cases;42;2020-08-12;112401;2020-09-20;205620;1.83
SE;2020-09-20;total_cases;68;2020-07-17;41888;2020-09-20;75873;1.81
SP;2020-09-20;total_cases;56;2020-07-29;514197;2020-09-20;935300;1.82
TO;2020-09-20;total_cases;41;2020-08-13;34409;2020-09-20;63423;1.84
