"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Albania",2019-12-30,0,0,0,0,0
"Albania",2019-12-31,0,0,0,0,0
"Albania",2020-01-01,0,0,0,0,0
"Albania",2020-01-02,0,0,0,0,0
"Albania",2020-01-03,0,0,0,0,0
"Albania",2020-01-04,0,0,0,0,0
"Albania",2020-01-05,0,0,0,0,0
"Albania",2020-01-06,0,0,0,0,0
"Albania",2020-01-07,0,0,0,0,0
"Albania",2020-01-08,0,0,0,0,0
"Albania",2020-01-09,0,0,0,0,0
"Albania",2020-01-10,0,0,0,0,0
"Albania",2020-01-11,0,0,0,0,0
"Albania",2020-01-12,0,0,0,0,0
"Albania",2020-01-13,0,0,0,0,0
"Albania",2020-01-14,0,0,0,0,0
"Albania",2020-01-15,0,0,0,0,0
"Albania",2020-01-16,0,0,0,0,0
"Albania",2020-01-17,0,0,0,0,0
"Albania",2020-01-18,0,0,0,0,0
"Albania",2020-01-19,0,0,0,0,0
"Albania",2020-01-20,0,0,0,0,0
"Albania",2020-01-21,0,0,0,0,0
"Albania",2020-01-22,0,0,0,0,0
"Albania",2020-01-23,0,0,0,0,0
"Albania",2020-01-24,0,0,0,0,0
"Albania",2020-01-25,0,0,0,0,0
"Albania",2020-01-26,0,0,0,0,0
"Albania",2020-01-27,0,0,0,0,0
"Albania",2020-01-28,0,0,0,0,0
"Albania",2020-01-29,0,0,0,0,0
"Albania",2020-01-30,0,0,0,0,0
"Albania",2020-01-31,0,0,0,0,0
"Albania",2020-02-01,0,0,0,0,0
"Albania",2020-02-02,0,0,0,0,0
"Albania",2020-02-03,0,0,0,0,0
"Albania",2020-02-04,0,0,0,0,0
"Albania",2020-02-05,0,0,0,0,0
"Albania",2020-02-06,0,0,0,0,0
"Albania",2020-02-07,0,0,0,0,0
"Albania",2020-02-08,0,0,0,0,0
"Albania",2020-02-09,0,0,0,0,0
"Albania",2020-02-10,0,0,0,0,0
"Albania",2020-02-11,0,0,0,0,0
"Albania",2020-02-12,0,0,0,0,0
"Albania",2020-02-13,0,0,0,0,0
"Albania",2020-02-14,0,0,0,0,0
"Albania",2020-02-15,0,0,0,0,0
"Albania",2020-02-16,0,0,0,0,0
"Albania",2020-02-17,0,0,0,0,0
"Albania",2020-02-18,0,0,0,0,0
"Albania",2020-02-19,0,0,0,0,0
"Albania",2020-02-20,1,1,1,0,0
"Albania",2020-02-21,1,1,1,0,0
"Albania",2020-02-22,1,1,1,0,0
"Albania",2020-02-23,1,1,1,0,0
"Albania",2020-02-24,1,1,1,0,0
"Albania",2020-02-25,1,1,1,0,0
"Albania",2020-02-26,2,2,2,0,0
"Albania",2020-02-27,2,2,2,0,0
"Albania",2020-02-28,2,2,2,0,0
"Albania",2020-02-29,2,3,4,0,0
"Albania",2020-03-01,2,3,4,0,0
"Albania",2020-03-02,3,4,5,0,0
"Albania",2020-03-03,3,4,5,0,0
"Albania",2020-03-04,4,5,6,0,0
"Albania",2020-03-05,5,6,7,0,0
"Albania",2020-03-06,5,7,9,0,0
"Albania",2020-03-07,7,9,11,0,0
"Albania",2020-03-08,8,11,14,1,2
"Albania",2020-03-09,9,12,15,1,6
"Albania",2020-03-10,12,15,18,1,10
"Albania",2020-03-11,13,17,21,1,11
"Albania",2020-03-12,16,21,26,1,23
"Albania",2020-03-13,18,24,30,1,33
"Albania",2020-03-14,22,29,36,1,38
"Albania",2020-03-15,26,34,42,2,42
"Albania",2020-03-16,31,40,49,2,51
"Albania",2020-03-17,35,46,57,2,55
"Albania",2020-03-18,42,54,66,3,59
"Albania",2020-03-19,48,63,78,3,70
"Albania",2020-03-20,56,73,90,4,70
"Albania",2020-03-21,65,85,105,4,76
"Albania",2020-03-22,75,97,119,5,89
"Albania",2020-03-23,86,112,138,6,100
"Albania",2020-03-24,98,127,156,6,123
"Albania",2020-03-25,111,144,177,7,146
"Albania",2020-03-26,125,162,199,8,174
"Albania",2020-03-27,140,182,224,9,186
"Albania",2020-03-28,155,202,249,10,197
"Albania",2020-03-29,171,223,275,11,NA
"Albania",2020-03-30,188,244,300,12,NA
"Albania",2020-03-31,204,265,326,13,NA
"Albania",2020-04-01,219,285,351,14,NA
"Albania",2020-04-02,235,305,375,15,NA
"Albania",2020-04-03,250,325,400,16,NA
"Albania",2020-04-04,264,343,422,17,NA
