location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-27;total_cases;61;2020-06-30;13253;2020-08-27;24269;1.83
AL;2020-08-27;total_cases;52;2020-07-09;43191;2020-08-27;77755;1.8
AM;2020-08-27;total_cases;68;2020-06-23;65073;2020-08-27;118083;1.81
AP;2020-08-27;total_cases;70;2020-06-21;21840;2020-08-27;42285;1.94
BA;2020-08-27;total_cases;39;2020-07-22;133245;2020-08-27;247853;1.86
CE;2020-08-27;total_cases;59;2020-07-02;115524;2020-08-27;210727;1.82
DF;2020-08-27;total_cases;40;2020-07-21;86076;2020-08-27;156863;1.82
ES;2020-08-27;total_cases;52;2020-07-09;60009;2020-08-27;108662;1.81
GO;2020-08-27;total_cases;27;2020-08-03;70252;2020-08-27;127361;1.81
MA;2020-08-27;total_cases;61;2020-06-30;80451;2020-08-27;148923;1.85
MG;2020-08-27;total_cases;34;2020-07-27;113718;2020-08-27;205942;1.81
MS;2020-08-27;total_cases;30;2020-07-31;24936;2020-08-27;46261;1.86
MT;2020-08-27;total_cases;32;2020-07-29;48317;2020-08-27;87484;1.81
PA;2020-08-27;total_cases;59;2020-07-02;108067;2020-08-27;195297;1.81
PB;2020-08-27;total_cases;52;2020-07-09;57614;2020-08-27;104096;1.81
PE;2020-08-27;total_cases;53;2020-07-08;67604;2020-08-27;122147;1.81
PI;2020-08-27;total_cases;40;2020-07-21;40276;2020-08-27;75160;1.87
PR;2020-08-27;total_cases;34;2020-07-27;68001;2020-08-27;124074;1.82
RJ;2020-08-27;total_cases;56;2020-07-05;121292;2020-08-27;219198;1.81
RN;2020-08-27;total_cases;58;2020-07-03;33421;2020-08-27;60893;1.82
RO;2020-08-27;total_cases;41;2020-07-20;29801;2020-08-27;53805;1.81
RR;2020-08-27;total_cases;46;2020-07-15;23681;2020-08-27;42690;1.8
RS;2020-08-27;total_cases;32;2020-07-29;64496;2020-08-27;118315;1.83
SC;2020-08-27;total_cases;32;2020-07-29;77001;2020-08-27;139638;1.81
SE;2020-08-27;total_cases;47;2020-07-14;39167;2020-08-27;71599;1.83
SP;2020-08-27;total_cases;40;2020-07-21;422669;2020-08-27;784453;1.86
TO;2020-08-27;total_cases;29;2020-08-01;25346;2020-08-27;47558;1.88
