location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-15;total_cases;76;2020-07-04;14487;2020-09-15;26287;1.81
AL;2020-09-15;total_cases;68;2020-07-12;45330;2020-09-15;82595;1.82
AM;2020-09-15;total_cases;80;2020-06-30;70823;2020-09-15;128150;1.81
AP;2020-09-15;total_cases;88;2020-06-22;24682;2020-09-15;46117;1.87
BA;2020-09-15;total_cases;51;2020-07-29;157334;2020-09-15;285448;1.81
CE;2020-09-15;total_cases;73;2020-07-07;124952;2020-09-15;229072;1.83
DF;2020-09-15;total_cases;53;2020-07-27;98480;2020-09-15;178747;1.82
ES;2020-09-15;total_cases;65;2020-07-15;66352;2020-09-15;120916;1.82
GO;2020-09-15;total_cases;37;2020-08-12;93274;2020-09-15;170064;1.82
MA;2020-09-15;total_cases;74;2020-07-06;90251;2020-09-15;163802;1.81
MG;2020-09-15;total_cases;44;2020-08-05;139661;2020-09-15;255606;1.83
MS;2020-09-15;total_cases;38;2020-08-11;32562;2020-09-15;60297;1.85
MT;2020-09-15;total_cases;44;2020-08-05;58506;2020-09-15;107486;1.84
PA;2020-09-15;total_cases;72;2020-07-08;118744;2020-09-15;216318;1.82
PB;2020-09-15;total_cases;66;2020-07-14;62462;2020-09-15;113903;1.82
PE;2020-09-15;total_cases;64;2020-07-16;76091;2020-09-15;137869;1.81
PI;2020-09-15;total_cases;52;2020-07-28;47551;2020-09-15;87213;1.83
PR;2020-09-15;total_cases;44;2020-08-05;85317;2020-09-15;155820;1.83
RJ;2020-09-15;total_cases;62;2020-07-18;135230;2020-09-15;244418;1.81
RN;2020-09-15;total_cases;73;2020-07-07;35820;2020-09-15;65647;1.83
RO;2020-09-15;total_cases;58;2020-07-22;32935;2020-09-15;61260;1.86
RR;2020-09-15;total_cases;59;2020-07-21;25985;2020-09-15;46848;1.8
RS;2020-09-15;total_cases;38;2020-08-11;87415;2020-09-15;160940;1.84
SC;2020-09-15;total_cases;38;2020-08-11;109522;2020-09-15;200241;1.83
SE;2020-09-15;total_cases;64;2020-07-16;41226;2020-09-15;75203;1.82
SP;2020-09-15;total_cases;52;2020-07-28;487654;2020-09-15;901271;1.85
TO;2020-09-15;total_cases;38;2020-08-11;33047;2020-09-15;60725;1.84
