"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,2,3,4,36
169,2020-06-17,2,3,4,41
170,2020-06-18,2,3,4,53
171,2020-06-19,2,3,4,54
172,2020-06-20,2,3,4,58
173,2020-06-21,3,4,5,61
174,2020-06-22,3,4,5,64
175,2020-06-23,3,4,5,69
176,2020-06-24,3,4,5,82
177,2020-06-25,4,5,6,86
178,2020-06-26,4,5,6,91
179,2020-06-27,4,5,6,NA
180,2020-06-28,4,6,8,NA
181,2020-06-29,4,6,8,NA
182,2020-06-30,4,6,8,NA
183,2020-07-01,5,7,9,NA
184,2020-07-02,5,7,9,NA
185,2020-07-03,6,8,10,NA
186,2020-07-04,6,8,10,NA
187,2020-07-05,7,9,11,NA
188,2020-07-06,7,9,11,NA
