location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-08;total_cases;33;2020-06-08;8128;2020-07-08;15167;1.87
AL;2020-07-08;total_cases;26;2020-06-15;22962;2020-07-08;42322;1.84
AM;2020-07-08;total_cases;38;2020-06-03;44347;2020-07-08;80082;1.81
AP;2020-07-08;total_cases;26;2020-06-15;16813;2020-07-08;30524;1.82
BA;2020-07-08;total_cases;17;2020-06-24;51931;2020-07-08;95536;1.84
CE;2020-07-08;total_cases;32;2020-06-09;68384;2020-07-08;128471;1.88
DF;2020-07-08;total_cases;18;2020-06-23;35368;2020-07-08;64314;1.82
ES;2020-07-08;total_cases;23;2020-06-18;31671;2020-07-08;58537;1.85
GO;2020-07-08;total_cases;18;2020-06-23;17568;2020-07-08;32664;1.86
MA;2020-07-08;total_cases;33;2020-06-08;49371;2020-07-08;92939;1.88
MG;2020-07-08;total_cases;16;2020-06-25;32769;2020-07-08;64035;1.95
MS;2020-07-08;total_cases;18;2020-06-23;5784;2020-07-08;11063;1.91
MT;2020-07-08;total_cases;15;2020-06-26;13026;2020-07-08;23835;1.83
PA;2020-07-08;total_cases;30;2020-06-11;64126;2020-07-08;118744;1.85
PB;2020-07-08;total_cases;25;2020-06-16;30128;2020-07-08;56344;1.87
PE;2020-07-08;total_cases;37;2020-06-04;37507;2020-07-08;67604;1.8
PI;2020-07-08;total_cases;18;2020-06-23;15269;2020-07-08;28411;1.86
PR;2020-07-08;total_cases;14;2020-06-27;19819;2020-07-08;35715;1.8
RJ;2020-07-08;total_cases;33;2020-06-08;69499;2020-07-08;126329;1.82
RN;2020-07-08;total_cases;18;2020-06-23;20075;2020-07-08;36511;1.82
RO;2020-07-08;total_cases;23;2020-06-18;13804;2020-07-08;25067;1.82
RR;2020-07-08;total_cases;18;2020-06-23;10340;2020-07-08;19284;1.86
RS;2020-07-08;total_cases;19;2020-06-22;19710;2020-07-08;35557;1.8
SC;2020-07-08;total_cases;18;2020-06-23;19244;2020-07-08;36810;1.91
SE;2020-07-08;total_cases;22;2020-06-19;17808;2020-07-08;32490;1.82
SP;2020-07-08;total_cases;26;2020-06-15;181460;2020-07-08;341365;1.88
TO;2020-07-08;total_cases;25;2020-06-16;7309;2020-07-08;13440;1.84
