"dia_ano","dias","otimista","casos_estimados","pessimista","x"
169,2020-06-17,34,40,46,36
170,2020-06-18,35,41,47,39
171,2020-06-19,37,43,49,40
172,2020-06-20,38,45,52,43
173,2020-06-21,40,47,54,45
174,2020-06-22,42,49,56,47
175,2020-06-23,43,51,59,55
176,2020-06-24,45,53,61,56
177,2020-06-25,47,55,63,61
178,2020-06-26,49,58,67,65
179,2020-06-27,51,60,69,68
180,2020-06-28,54,63,72,NA
181,2020-06-29,55,65,75,NA
182,2020-06-30,58,68,78,NA
183,2020-07-01,60,71,82,NA
184,2020-07-02,63,74,85,NA
185,2020-07-03,66,77,88,NA
186,2020-07-04,69,81,93,NA
187,2020-07-05,72,84,96,NA
188,2020-07-06,75,88,101,NA
189,2020-07-07,77,91,105,NA
